customer_id,week,effective_archetype,week_ite,j_curve_ratio,scratch_velocity,accumulation_slope,expired_cashback_fraction,wallet_end_rs,time_to_expiry_at_conversion,coupon_contribution_ratio,weekly_sessions,weekly_orders,weekly_revenue_rs,cashback_applied_rs
C00028,1,sure_thing,0.0601,0.225,0.75,3.2,0.0,58.0,5.0,0.0615,24.35,1,943.06,58.0
C00028,2,sure_thing,0.0768,0.1523,0.75,5.2,0.0,86.0,6.0,0.0665,12.89,1,1292.94,86.0
C00028,3,sure_thing,0.053,1.1273,0.75,10.2,0.0,82.0,5.0,0.0864,17.61,1,948.75,82.0
C00028,4,sure_thing,0.0817,1.2159,0.5,-5.0571,0.0,147.0,0.0,0.1961,22.61,1,749.67,147.0
C00028,5,sure_thing,0.0685,0.9682,0.75,0.0,0.0,28.0,5.0,0.026,12.67,1,1075.95,28.0
C00028,6,sure_thing,0.0719,1.0521,0.6667,1.0,0.0,23.0,2.0,0.0282,15.32,1,814.65,23.0
C00028,7,sure_thing,0.0667,1.3246,0.25,-16.2,0.0,114.0,0.0,0.1876,20.49,1,607.64,114.0
C00028,8,sure_thing,0.0424,0.5503,0.3333,-7.0,0.0,63.0,2.0,0.1647,21.82,1,382.6,63.0
C00029,1,accidental_saver,0.1513,0.669,0.25,0.9,0.0,45.0,4.0,0.0538,15.17,1,837.03,45.0
C00029,2,accidental_saver,0.1693,1.0863,0.25,3.4,0.0,52.0,2.0,0.0949,29.99,1,547.96,52.0
C00029,3,accidental_saver,0.148,3.1896,0.5,1.0,0.0,56.0,,0.0,18.58,0,0.0,0.0
C00029,4,accidental_saver,0.1666,0.6759,0.4,-8.7,0.0,135.0,3.0,0.1289,9.76,1,1047.57,135.0
C00029,5,accidental_saver,0.1483,0.3757,0.3333,-2.8857,0.0,151.0,1.0,0.2265,19.83,1,666.62,151.0
C00029,6,accidental_saver,0.1437,0.7069,0.4,-0.6,0.0,50.0,3.0,0.079,24.59,1,632.94,50.0
C00029,7,accidental_saver,0.1653,0.4483,0.5,-1.6571,0.0,200.0,2.0,0.453,24.41,1,441.49,200.0
C00029,8,accidental_saver,0.1589,1.1773,0.5,2.1,0.0,151.0,3.0,0.2544,22.61,1,593.61,151.0
C00030,1,hunter,0.4807,1.2157,0.4286,4.9286,0.0,105.0,0.0,0.1573,20.15,1,667.7,105.0
C00030,2,hunter,0.4755,0.6213,0.6667,-14.0,0.0,65.0,2.0,0.0825,13.08,1,787.99,65.0
C00030,3,hunter,0.5206,0.8544,0.3333,-29.5,0.0,114.0,1.0,0.2779,15.94,1,410.17,114.0
C00030,4,hunter,0.5006,2.2181,0.4286,0.2857,0.0,166.0,2.0,0.4474,16.37,1,371.01,166.0
C00030,5,hunter,0.5029,0.6021,0.3333,-3.0,0.0,25.0,,0.0,12.34,0,0.0,0.0
C00030,6,hunter,0.5368,1.4052,0.4286,8.4286,0.0,200.0,3.0,0.3672,27.45,1,544.72,200.0
C00030,7,hunter,0.5256,1.0426,0.0,-6.9,0.0,83.0,,0.0,17.76,0,0.0,0.0
C00030,8,hunter,0.5344,1.1658,0.4286,6.7429,0.0476,200.0,0.0,0.2094,19.85,1,955.2,200.0
C00031,1,hunter,0.4602,2.1804,0.4286,-14.8,0.0,200.0,1.0,0.2555,25.17,1,782.65,200.0
C00031,2,hunter,0.4389,1.5715,0.4286,-13.7143,0.005,200.0,1.0,0.2756,21.04,1,725.65,200.0
C00031,3,hunter,0.5295,1.5338,0.4286,6.6857,0.0476,200.0,0.0,0.2636,18.93,1,758.86,200.0
C00031,4,hunter,0.5197,1.587,0.4286,-15.8,0.0,200.0,1.0,0.2283,30.9,1,876.01,200.0
C00031,5,hunter,0.5032,0.4178,0.4286,-17.2286,0.0216,181.0,1.0,0.2223,21.79,1,814.31,181.0
C00031,6,hunter,0.5637,3.3971,0.4286,1.7429,0.0064,155.0,0.0,0.1993,25.78,1,777.81,155.0
C00031,7,hunter,0.5544,2.5258,0.4286,7.2,0.0,200.0,1.0,0.3285,18.98,1,608.81,200.0
C00031,8,hunter,0.5426,2.3718,0.4286,-5.0,0.0698,200.0,0.0,0.2936,19.94,1,681.18,200.0
C00032,1,sure_thing,0.0223,0.0,1.0,7.5,0.0,23.0,5.0,0.0189,12.95,1,1217.38,23.0
C00032,2,sure_thing,0.0447,0.5047,0.6,-4.3,0.0,87.0,6.0,0.0958,22.71,1,907.71,87.0
C00032,3,sure_thing,0.0198,0.5541,0.6,1.0,0.0,54.0,5.0,0.0707,21.29,1,764.29,54.0
C00032,4,sure_thing,0.003,0.2229,0.6,-0.5,0.0,27.0,6.0,0.0337,16.98,1,802.32,27.0
C00032,5,sure_thing,0.0217,1.3087,0.6,-3.6,0.0,33.0,6.0,0.0637,11.19,1,517.98,33.0
C00032,6,sure_thing,0.0468,0.6504,0.75,-7.0,0.0,54.0,6.0,0.0574,24.04,1,941.25,54.0
C00032,7,sure_thing,0.0249,0.3923,0.75,13.9,0.0,73.0,6.0,0.0679,20.19,1,1075.86,73.0
C00032,8,sure_thing,0.0408,0.6505,1.0,-9.5,0.0,46.0,6.0,0.0514,20.64,1,895.18,46.0
C00033,1,sure_thing,0.0461,0.6612,0.6,4.2,0.0,155.0,6.0,0.1788,13.56,1,866.94,155.0
C00033,2,sure_thing,0.0312,1.6615,0.75,1.3,0.0,19.0,6.0,0.0225,17.81,1,845.87,19.0
C00033,3,sure_thing,0.0361,0.4852,0.6,-0.3,0.0,32.0,6.0,0.0218,22.85,1,1470.93,32.0
C00033,4,sure_thing,0.0331,0.1473,1.0,-12.0,0.0,96.0,5.0,0.0923,17.63,1,1039.93,96.0
C00033,5,sure_thing,0.0512,0.3669,0.75,10.9,0.0,103.0,5.0,0.0819,23.65,1,1257.72,103.0
C00033,6,sure_thing,0.0476,0.9577,0.6,0.4,0.0,42.0,6.0,0.0455,12.85,1,922.39,42.0
C00033,7,sure_thing,0.0358,0.7404,1.0,43.0,0.0,180.0,5.0,0.3072,23.2,1,585.97,180.0
C00033,8,sure_thing,0.0653,0.1267,1.0,4.5,0.0,38.0,5.0,0.0474,23.63,1,802.28,38.0
C00034,1,accidental_saver,0.1278,2.5861,0.4286,14.4,0.0,200.0,0.0,0.2911,14.51,1,687.03,200.0
C00034,2,accidental_saver,0.1236,0.983,0.25,1.3,0.0,23.0,1.0,0.0404,14.75,1,569.82,23.0
C00034,3,accidental_saver,0.1222,0.5237,0.5,-11.9,0.0,61.0,2.0,0.1082,22.67,1,563.94,61.0
C00034,4,accidental_saver,0.121,2.2327,0.4286,-5.0571,0.0973,167.0,1.0,0.2724,21.16,1,613.14,167.0
C00034,5,accidental_saver,0.0901,2.0255,0.4286,-1.0,0.2118,67.0,2.0,0.0668,38.11,1,1002.99,67.0
C00034,6,accidental_saver,0.1175,0.8274,0.4286,-7.6,0.0388,198.0,1.0,0.277,27.8,1,714.72,198.0
C00034,7,accidental_saver,0.1069,0.7006,0.4286,-2.9143,0.0,200.0,0.0,0.2324,26.36,1,860.67,200.0
C00034,8,accidental_saver,0.1076,1.1377,0.5,-3.8,0.0,70.0,4.0,0.1783,16.94,1,392.56,70.0
C00035,1,sure_thing,0.0397,0.2559,1.0,15.0,0.0,55.0,5.0,0.0713,18.12,1,771.38,55.0
C00035,2,sure_thing,0.0261,0.3942,0.75,2.5,0.0,25.0,5.0,0.0255,22.05,1,982.16,25.0
C00035,3,sure_thing,0.0364,0.412,0.75,7.1,0.0,65.0,6.0,0.0603,14.52,1,1077.76,65.0
C00035,4,sure_thing,0.0315,0.3113,0.6,9.6,0.0,97.0,6.0,0.0833,23.47,1,1164.19,97.0
C00035,5,sure_thing,0.0379,0.4074,0.75,16.2,0.0,58.0,6.0,0.0577,25.49,1,1005.88,58.0
C00035,6,sure_thing,0.0441,0.3735,0.75,13.3,0.0,93.0,6.0,0.0775,8.14,1,1200.5,93.0
C00035,7,sure_thing,0.0247,0.7199,1.0,-1.5,0.0,33.0,6.0,0.0274,15.32,1,1202.87,33.0
C00035,8,sure_thing,0.0204,0.4673,0.75,5.9,0.0,61.0,5.0,0.0558,18.06,1,1093.18,61.0
C00036,1,sure_thing,0.0958,2.071,0.2,13.7,0.0,146.0,2.0,0.271,24.71,1,538.66,146.0
C00036,2,sure_thing,0.0827,0.6979,0.6667,0.5,0.0,56.0,4.0,0.0796,27.72,1,703.55,56.0
C00036,3,sure_thing,0.063,1.8382,0.75,-11.0,0.0,82.0,,0.0,19.53,0,0.0,0.0
C00036,4,sure_thing,0.0921,0.2178,0.6,6.9,0.0,64.0,5.0,0.0612,25.45,1,1046.18,64.0
C00036,5,sure_thing,0.0963,1.9181,1.0,-2.5,0.0,23.0,5.0,0.0195,19.5,1,1177.45,23.0
C00036,6,sure_thing,0.0934,1.2066,0.5,1.2,0.0,66.0,1.0,0.1072,17.71,1,615.7,66.0
C00036,7,sure_thing,0.082,0.6736,0.6,6.8,0.0,101.0,,0.0,21.16,0,0.0,0.0
C00036,8,sure_thing,0.0758,0.6777,0.6,-1.4,0.0,58.0,5.0,0.0407,32.37,1,1426.56,58.0
C00037,1,accidental_saver,0.1666,0.8169,0.5,-1.5429,0.0,86.0,2.0,0.1702,28.28,1,505.31,86.0
C00037,2,accidental_saver,0.1504,2.5833,0.4286,-7.0,0.0876,125.0,0.0,0.157,21.42,1,796.29,125.0
C00037,3,accidental_saver,0.1783,1.135,0.4,-2.6,0.0,166.0,3.0,0.2679,24.39,1,619.6,166.0
C00037,4,accidental_saver,0.1734,0.8511,0.4,13.0,0.0,138.0,3.0,0.2928,17.37,1,471.27,138.0
C00037,5,accidental_saver,0.1787,2.2632,0.4286,0.2143,0.0,200.0,0.0,0.4013,31.06,1,498.38,200.0
C00037,6,hunter,0.5473,1.7319,0.4286,-21.4,0.0,200.0,0.0,0.281,18.45,1,711.79,200.0
C00037,7,hunter,0.5157,0.5262,0.4,3.9,0.0,155.0,4.0,0.2338,16.72,1,662.9,155.0
C00037,8,hunter,0.5218,1.6575,0.4286,-4.3143,0.0059,169.0,0.0,0.4992,23.37,1,338.55,169.0
C00038,1,sure_thing,0.0559,0.6215,0.75,16.1,0.0,99.0,5.0,0.15,19.3,1,659.86,99.0
C00038,2,sure_thing,0.0678,3.4957,0.6,-3.0,0.0,53.0,6.0,0.0465,16.68,1,1140.6,53.0
C00038,3,sure_thing,0.0717,1.6417,0.6,-14.8,0.0,200.0,2.0,0.3161,14.47,1,632.79,200.0
C00038,4,sure_thing,0.0553,0.0309,1.0,3.0,0.0,35.0,5.0,0.0787,18.05,1,444.86,35.0
C00038,5,sure_thing,0.0726,0.296,0.5,5.5429,0.0,94.0,,0.0,13.46,0,0.0,0.0
C00038,6,sure_thing,0.076,0.9682,0.4,2.5,0.0,188.0,1.0,0.2488,18.38,1,755.54,188.0
C00038,7,sure_thing,0.0641,0.6673,0.75,7.2,0.0,96.0,5.0,0.0877,24.09,1,1094.02,96.0
C00038,8,sure_thing,0.0848,0.6877,0.75,5.2,0.0,72.0,5.0,0.1083,13.65,1,665.1,72.0
C00039,1,accidental_saver,0.1746,2.1497,0.6667,-12.5,0.0,74.0,3.0,0.1458,18.97,1,507.49,74.0
C00039,2,accidental_saver,0.1871,0.5103,0.3333,13.8,0.0,181.0,1.0,0.2732,21.13,1,662.49,181.0
C00039,3,accidental_saver,0.191,1.1071,0.25,9.9,0.0,87.0,1.0,0.1073,20.51,1,810.94,87.0
C00039,4,accidental_saver,0.1782,1.1939,0.6667,24.0,0.0,65.0,4.0,0.1311,27.71,1,495.63,65.0
C00039,5,accidental_saver,0.1642,0.833,0.5,6.6,0.0,116.0,3.0,0.1631,17.44,1,711.16,116.0
C00039,6,accidental_saver,0.1848,1.1153,0.5,6.2,0.0,70.0,,0.0,16.05,0,0.0,0.0
C00039,7,accidental_saver,0.176,1.2621,0.3333,8.0,0.0,34.0,,0.0,16.33,0,0.0,0.0
C00039,8,accidental_saver,0.1726,0.3031,0.4,1.9,0.0,119.0,1.0,0.174,20.37,1,684.01,119.0
C00040,1,accidental_saver,0.0876,0.9755,0.0,-21.0,0.0,64.0,1.0,0.138,15.11,1,463.9,64.0
C00040,2,accidental_saver,0.0791,0.5282,0.4286,-9.0,0.1546,164.0,0.0,0.3091,19.08,1,530.63,164.0
C00040,3,accidental_saver,0.0783,0.7034,0.3333,-4.0857,0.0,121.0,4.0,0.1591,28.88,1,760.71,121.0
C00040,4,accidental_saver,0.0761,1.5477,0.6,5.0,0.0,160.0,4.0,0.2331,15.43,1,686.37,160.0
C00040,5,accidental_saver,0.0902,0.9201,0.25,-7.8,0.0,88.0,1.0,0.0994,19.15,1,885.25,88.0
C00040,6,accidental_saver,0.073,1.4492,0.5,4.4286,0.0,135.0,1.0,0.1255,27.57,1,1075.34,135.0
C00040,7,accidental_saver,0.0919,0.7368,0.6667,2.5,0.0,73.0,1.0,0.1457,18.3,1,501.05,73.0
C00040,8,accidental_saver,0.0903,0.5468,0.3333,-0.0571,0.0,88.0,3.0,0.1515,16.62,1,580.94,88.0
C00041,1,hunter,0.4629,1.0892,0.3333,-4.6857,0.0,94.0,,0.0,19.32,0,0.0,0.0
C00041,2,hunter,0.4984,0.4477,0.6,-3.5,0.0,143.0,3.0,0.2241,13.97,1,637.97,143.0
C00041,3,hunter,0.4715,0.96,0.5,24.8,0.0,166.0,0.0,0.2308,13.73,1,719.24,166.0
C00041,4,hunter,0.5368,0.648,0.25,7.7,0.0,55.0,1.0,0.0703,14.11,1,782.68,55.0
C00041,5,hunter,0.5489,0.7931,0.5,-5.4857,0.0,164.0,,0.0,9.73,0,0.0,0.0
C00041,6,hunter,0.4947,1.3916,0.4286,-8.2,0.0,200.0,0.0,0.1987,22.68,1,1006.72,200.0
C00041,7,hunter,0.5582,0.8573,0.4286,13.1786,0.0,170.0,3.0,0.2063,16.61,1,824.03,170.0
C00041,8,hunter,0.5418,1.8432,0.4286,-13.1,0.136,108.0,0.0,0.1551,19.19,1,696.38,108.0
C00042,1,accidental_saver,0.0663,1.4388,0.4286,7.4,0.0777,190.0,0.0,0.2628,17.49,1,722.88,190.0
C00042,2,accidental_saver,0.0337,1.1847,0.25,0.5,0.0,103.0,2.0,0.1636,13.28,1,629.51,103.0
C00042,3,accidental_saver,0.0681,1.8326,0.4286,1.0571,0.1505,79.0,3.0,0.1301,25.56,1,607.34,79.0
C00042,4,accidental_saver,0.0545,1.0286,0.3333,-5.0,0.0,76.0,4.0,0.086,13.78,1,883.52,76.0
C00042,5,accidental_saver,0.0426,0.9409,0.4,0.4,0.0,48.0,,0.0,18.09,0,0.0,0.0
C00042,6,accidental_saver,0.0416,0.8377,0.4286,10.5714,0.0357,162.0,3.0,0.1439,25.19,1,1125.88,162.0
C00042,7,accidental_saver,0.051,2.2586,0.4286,-10.3,0.0,200.0,2.0,0.2643,23.35,1,756.77,200.0
C00042,8,accidental_saver,0.0206,0.8676,0.5,-16.2,0.0,200.0,1.0,0.2604,18.64,1,767.99,200.0
C00043,1,sure_thing,0.0521,1.2288,0.5,6.5429,0.0,115.0,1.0,0.1671,14.57,1,688.24,115.0
C00043,2,sure_thing,0.0559,0.982,0.3333,8.6,0.0,133.0,,0.0,15.77,0,0.0,0.0
C00043,3,sure_thing,0.0536,0.58,0.5,2.8857,0.0,155.0,4.0,0.2047,11.43,1,757.22,155.0
C00043,4,sure_thing,0.0467,0.7546,1.0,1.0,0.0,13.0,6.0,0.0161,22.44,1,807.82,13.0
C00043,5,sure_thing,0.07,1.0453,0.3333,-0.4,0.0,156.0,2.0,0.2495,16.54,1,625.13,156.0
C00043,6,sure_thing,0.0607,1.1551,1.0,2.5,0.0,64.0,6.0,0.0592,22.71,1,1081.81,64.0
C00043,7,sure_thing,0.052,1.0828,0.25,-0.1,0.0,27.0,2.0,0.0331,21.75,1,815.25,27.0
C00043,8,sure_thing,0.0652,0.8711,0.75,-19.1,0.0,81.0,6.0,0.1007,19.42,1,804.1,81.0
C00044,1,hunter,0.479,1.2995,0.4286,5.2857,0.0,138.0,1.0,0.202,28.6,1,683.33,138.0
C00044,2,hunter,0.4858,0.39,0.4286,15.3,0.0,200.0,0.0,0.2398,12.05,1,834.13,200.0
C00044,3,hunter,0.426,1.016,0.4286,-5.0,0.1304,80.0,0.0,0.089,24.38,1,898.93,80.0
C00044,4,hunter,0.4648,0.0656,0.4286,-1.9643,0.0,179.0,0.0,0.2018,12.14,1,886.96,179.0
C00044,5,hunter,0.506,0.6035,0.4286,0.8857,0.0721,193.0,1.0,0.2446,15.76,1,789.1,193.0
C00044,6,hunter,0.5676,3.1815,0.4286,-3.4,0.0388,198.0,1.0,0.2284,24.61,1,867.0,198.0
C00044,7,hunter,0.5882,0.8756,0.4286,3.0571,0.0829,177.0,1.0,0.2778,24.85,1,637.07,177.0
C00044,8,hunter,0.5495,1.379,0.4286,-0.2286,0.061,200.0,0.0,0.2648,33.61,1,755.33,200.0
C00045,1,hunter,0.4525,1.6075,0.4286,2.8571,0.0,123.0,1.0,0.2275,28.56,1,540.56,123.0
C00045,2,hunter,0.4658,1.6015,0.4286,-9.3214,0.0,200.0,1.0,0.3147,19.17,1,635.46,200.0
C00045,3,hunter,0.5017,1.265,0.4286,-7.5,0.0,200.0,0.0,0.4124,19.29,1,485.0,200.0
C00045,4,hunter,0.5339,1.7532,0.4286,2.2571,0.0726,115.0,0.0,0.3145,23.02,1,365.69,115.0
C00045,5,hunter,0.4944,1.9772,0.4286,-1.1786,0.0,200.0,1.0,0.3357,34.27,1,595.83,200.0
C00045,6,hunter,0.5534,1.3301,0.4286,-4.4,0.0,200.0,0.0,0.4026,21.54,1,496.8,200.0
C00045,7,hunter,0.5616,1.8881,0.4286,-12.6,0.0857,192.0,1.0,0.2307,23.84,1,832.29,192.0
C00045,8,hunter,0.5436,3.1748,0.4286,3.7429,0.0583,97.0,0.0,0.1582,23.6,1,613.14,97.0
C00046,1,sure_thing,0.0387,0.4579,1.0,-3.0,0.0,14.0,6.0,0.0209,24.32,1,669.59,14.0
C00046,2,sure_thing,0.0617,0.3014,0.75,5.4,0.0,96.0,6.0,0.1006,21.4,1,953.9,96.0
C00046,3,sure_thing,0.0366,0.6053,0.6,-20.1,0.0,199.0,5.0,0.2537,28.19,1,784.4,199.0
C00046,4,sure_thing,0.0293,0.7165,0.5,0.8,0.0,122.0,0.0,0.148,15.92,1,824.06,122.0
C00046,5,sure_thing,0.0491,0.1914,1.0,-3.0,0.0,42.0,6.0,0.0376,13.16,1,1116.56,42.0
C00046,6,sure_thing,0.0605,0.5913,0.6,-1.9,0.0,122.0,6.0,0.1141,20.02,1,1069.32,122.0
C00046,7,sure_thing,0.0356,0.498,1.0,-7.5,0.0,25.0,2.0,0.0309,19.88,1,809.0,25.0
C00046,8,sure_thing,0.0293,0.0302,0.6,10.5,0.0,104.0,6.0,0.1004,16.77,1,1035.99,104.0
C00047,1,sure_thing,0.0568,0.2302,1.0,25.5,0.0,54.0,6.0,0.0703,12.65,1,768.05,54.0
C00047,2,sure_thing,0.0602,0.207,0.75,-3.0,0.0,102.0,6.0,0.1151,23.1,1,886.54,102.0
C00047,3,sure_thing,0.0331,0.9186,0.6,0.3,0.0,106.0,6.0,0.0893,5.34,1,1186.87,106.0
C00047,4,sure_thing,0.0582,0.4713,0.75,0.6,0.0,34.0,6.0,0.0766,14.09,1,443.91,34.0
C00047,5,sure_thing,0.0791,0.3969,0.6,-4.6,0.0,192.0,5.0,0.1722,18.61,1,1114.78,192.0
C00047,6,sure_thing,0.0614,0.5438,0.6,6.9,0.0,200.0,6.0,0.1876,23.84,1,1065.89,200.0
C00047,7,sure_thing,0.0704,0.7594,0.6,0.6,0.0,32.0,6.0,0.0269,20.62,1,1189.22,32.0
C00047,8,sure_thing,0.0674,0.6722,0.75,-11.2,0.0,80.0,6.0,0.0864,23.29,1,925.57,80.0
C00048,1,accidental_saver,0.2355,0.7454,0.4,7.1,0.0,94.0,4.0,0.1777,16.63,1,528.99,94.0
C00048,2,accidental_saver,0.2428,1.4614,0.3333,1.1429,0.0,162.0,4.0,0.2038,29.24,1,795.04,162.0
C00048,3,accidental_saver,0.2342,2.1721,0.4286,-2.9,0.2167,47.0,0.0,0.1496,21.14,1,314.25,47.0
C00048,4,accidental_saver,0.2287,3.7641,0.4286,-3.6571,0.0741,200.0,1.0,0.2116,26.73,1,944.99,200.0
C00048,5,accidental_saver,0.2349,1.158,0.3333,-9.5,0.0,66.0,3.0,0.1265,9.71,1,521.58,66.0
C00048,6,accidental_saver,0.2424,0.6152,0.5,7.2,0.0,74.0,4.0,0.0948,20.25,1,780.42,74.0
C00048,7,accidental_saver,0.2279,1.1423,0.4286,-4.9643,0.0,133.0,3.0,0.1573,16.93,1,845.73,133.0
C00048,8,accidental_saver,0.2439,0.9831,0.5,-2.6286,0.0,142.0,3.0,0.2275,19.26,1,624.12,142.0
C00049,1,sure_thing,0.0361,0.2502,0.75,16.2,0.0,90.0,6.0,0.1186,17.94,1,758.63,90.0
C00049,2,sure_thing,0.0134,0.6703,1.0,15.0,0.0,55.0,6.0,0.0578,22.43,1,951.35,55.0
C00049,3,sure_thing,0.0234,0.3191,0.6,-6.0,0.0,42.0,6.0,0.035,11.79,1,1201.48,42.0
C00049,4,sure_thing,0.003,0.2772,0.6,-8.7,0.0,156.0,6.0,0.1119,21.36,1,1394.58,156.0
C00049,5,sure_thing,0.0177,0.472,0.6,7.0,0.0,125.0,6.0,0.1064,25.04,1,1174.47,125.0
C00049,6,sure_thing,0.0282,0.1679,0.6,1.1,0.0,26.0,6.0,0.0267,21.25,1,974.19,26.0
C00049,7,sure_thing,0.0245,0.4891,0.6,-11.3,0.0,127.0,5.0,0.176,20.44,1,721.45,127.0
C00049,8,sure_thing,0.0116,0.5134,1.0,9.0,0.0,31.0,6.0,0.0585,20.76,1,529.94,31.0
C00050,1,sure_thing,0.0202,0.432,1.0,-13.0,0.0,48.0,6.0,0.0549,16.08,1,873.76,48.0
C00050,2,sure_thing,0.0331,0.101,1.0,-2.5,0.0,46.0,5.0,0.0454,16.75,1,1013.7,46.0
C00050,3,sure_thing,0.0299,0.7652,0.75,-0.2,0.0,94.0,6.0,0.1663,19.39,1,565.1,94.0
C00050,4,sure_thing,0.015,0.5086,1.0,5.0,0.0,66.0,6.0,0.0892,17.98,1,739.53,66.0
C00050,5,sure_thing,0.0288,0.4892,0.6,3.6,0.0,88.0,6.0,0.0867,26.39,1,1015.35,88.0
C00050,6,sure_thing,0.0396,0.1552,0.6,0.9,0.0,44.0,5.0,0.0671,12.67,1,655.81,44.0
C00050,7,sure_thing,0.0177,0.2778,0.75,20.8,0.0,134.0,6.0,0.1394,19.13,1,961.49,134.0
C00050,8,sure_thing,0.0265,0.7041,0.75,8.6,0.0,144.0,5.0,0.1858,26.39,1,775.16,144.0
C00051,1,sure_thing,0.0556,0.0338,0.75,9.7,0.0,111.0,2.0,0.0984,17.78,1,1128.08,111.0
C00051,2,sure_thing,0.0411,0.4826,0.6,5.4,0.0,115.0,6.0,0.374,18.93,1,307.47,115.0
C00051,3,sure_thing,0.0534,0.6633,0.3333,-6.0,0.0,99.0,3.0,0.1179,13.5,1,839.76,99.0
C00051,4,sure_thing,0.0318,1.068,0.5,6.6857,0.0,126.0,3.0,0.1545,21.42,1,815.43,126.0
C00051,5,sure_thing,0.0373,0.7585,1.0,-18.0,0.0,63.0,5.0,0.0681,13.19,1,925.66,63.0
C00051,6,sure_thing,0.0506,0.8052,0.6,-7.5,0.0,149.0,4.0,0.2828,27.54,1,526.94,149.0
C00051,7,sure_thing,0.0434,0.3682,0.75,-0.4,0.0,60.0,2.0,0.0694,27.35,1,864.97,60.0
C00051,8,sure_thing,0.0385,0.2455,1.0,-6.0,0.0,68.0,5.0,0.0447,11.88,1,1521.61,68.0
C00052,1,hunter,0.4594,3.5505,0.4286,-4.3,0.1987,125.0,1.0,0.1928,24.69,1,648.27,125.0
C00052,2,hunter,0.4395,1.4292,0.4286,0.8,0.1852,88.0,1.0,0.1153,17.13,1,763.08,88.0
C00052,3,hunter,0.4536,3.5992,0.4286,-7.8857,0.0515,184.0,1.0,0.2392,15.93,1,769.32,184.0
C00052,4,hunter,0.5022,1.6004,0.4286,2.8,0.1189,200.0,0.0,0.2289,10.85,1,873.86,200.0
C00052,5,hunter,0.495,3.1504,0.4286,8.7,0.0291,200.0,0.0,0.2946,25.33,1,678.8,200.0
C00052,6,hunter,0.5232,2.9579,0.4286,33.5,0.0826,200.0,0.0,0.1762,22.51,1,1135.16,200.0
C00052,7,hunter,0.5336,1.5157,0.4286,1.1,0.2051,124.0,0.0,0.1959,17.56,1,633.0,124.0
C00052,8,hunter,0.5362,4.3195,0.4286,9.7,0.1111,112.0,1.0,0.1315,25.29,1,851.66,112.0
C00053,1,accidental_saver,0.2118,0.8534,0.3333,14.0,0.0,46.0,4.0,0.0729,23.52,1,630.65,46.0
C00053,2,accidental_saver,0.2191,0.5455,0.4286,-5.8,0.0226,173.0,0.0,0.1824,17.27,1,948.27,173.0
C00053,3,accidental_saver,0.2102,0.8331,0.5,1.2,0.0,134.0,1.0,0.1929,19.7,1,694.82,134.0
C00053,4,accidental_saver,0.1998,1.131,0.4286,0.2,0.1399,123.0,2.0,0.1249,18.23,1,984.6,123.0
C00053,5,accidental_saver,0.1659,0.7767,0.4286,4.7143,0.0515,129.0,0.0,0.2105,16.97,1,612.96,129.0
C00053,6,accidental_saver,0.1949,1.0665,0.4286,28.0,0.0196,200.0,0.0,0.2522,17.31,1,792.88,200.0
C00053,7,accidental_saver,0.2098,4.8276,0.4286,-1.2,0.06,188.0,1.0,0.2397,34.37,1,784.26,188.0
C00053,8,accidental_saver,0.2017,0.3959,0.3333,7.0,0.0,81.0,1.0,0.0972,15.4,1,833.1,81.0
C00054,1,accidental_saver,0.1438,1.4981,0.4286,-8.4,0.0,200.0,1.0,0.2885,17.31,1,693.28,200.0
C00054,2,accidental_saver,0.1643,2.6347,0.4286,1.4286,0.0145,68.0,2.0,0.0843,30.26,1,806.26,68.0
C00054,3,accidental_saver,0.15,1.3952,0.4286,8.4,0.1479,144.0,1.0,0.2646,19.18,1,544.13,144.0
C00054,4,accidental_saver,0.1493,0.2184,0.6667,-1.5,0.0,48.0,4.0,0.0617,17.56,1,777.47,48.0
C00054,5,accidental_saver,0.1549,1.496,0.4286,0.2143,0.0,200.0,0.0,0.2516,16.93,1,794.99,200.0
C00054,6,accidental_saver,0.1754,1.0528,0.25,10.2,0.0,122.0,,0.0,26.52,0,0.0,0.0
C00054,7,accidental_saver,0.1791,2.0453,0.4286,7.2286,0.099,91.0,0.0,0.1607,25.97,1,566.1,91.0
C00054,8,accidental_saver,0.1631,1.1983,0.2,-1.3,0.0,78.0,,0.0,14.96,0,0.0,0.0
C00055,1,hunter,0.5049,1.6049,0.5,-5.0,0.0,200.0,,0.0,25.67,0,0.0,0.0
C00055,2,hunter,0.5068,0.8409,0.3333,2.0,0.0,47.0,,0.0,18.02,0,0.0,0.0
C00055,3,hunter,0.4771,1.654,0.4286,0.2857,0.0053,186.0,1.0,0.2577,24.71,1,721.82,186.0
C00055,4,hunter,0.5083,0.6401,0.25,-26.7,0.0,131.0,4.0,0.1505,18.64,1,870.26,131.0
C00055,5,hunter,0.5065,4.2066,0.2,-4.2,0.0,80.0,4.0,0.0959,22.49,1,833.91,80.0
C00055,6,hunter,0.5162,1.9065,0.4,-2.7,0.0,93.0,,0.0,16.72,0,0.0,0.0
C00055,7,hunter,0.5591,2.0907,0.6667,30.0,0.0,135.0,,0.0,18.19,0,0.0,0.0
C00055,8,hunter,0.5899,0.4463,0.4286,9.6,0.1,162.0,0.0,0.2481,15.22,1,652.95,162.0
C00056,1,accidental_saver,0.3165,1.1764,0.4286,5.9,0.1226,136.0,0.0,0.158,23.59,1,860.79,136.0
