customer_id,week,true_archetype,effective_archetype,week_ite,drifted
C00071,2,sure_thing,sure_thing,0.0714,0
C00071,3,sure_thing,sure_thing,0.0506,0
C00071,4,sure_thing,sure_thing,0.0598,0
C00071,5,sure_thing,sure_thing,0.0611,0
C00071,6,sure_thing,sure_thing,0.061,0
C00071,7,sure_thing,sure_thing,0.0613,0
C00071,8,sure_thing,sure_thing,0.0566,0
C00072,1,hunter,hunter,0.4664,0
C00072,2,hunter,hunter,0.4896,0
C00072,3,hunter,hunter,0.4463,0
C00072,4,hunter,hunter,0.5034,0
C00072,5,hunter,hunter,0.5312,0
C00072,6,hunter,hunter,0.5137,0
C00072,7,hunter,hunter,0.52,0
C00072,8,hunter,hunter,0.5375,0
C00073,1,sure_thing,sure_thing,0.0653,0
C00073,2,sure_thing,sure_thing,0.0457,0
C00073,3,sure_thing,sure_thing,0.058,0
C00073,4,sure_thing,sure_thing,0.0516,0
C00073,5,sure_thing,sure_thing,0.062,0
C00073,6,sure_thing,sure_thing,0.046,0
C00073,7,sure_thing,sure_thing,0.0745,0
C00073,8,sure_thing,sure_thing,0.0426,0
C00074,1,sure_thing,sure_thing,0.0577,0
C00074,2,sure_thing,sure_thing,0.0748,0
C00074,3,sure_thing,sure_thing,0.0576,0
C00074,4,sure_thing,sure_thing,0.0606,0
C00074,5,sure_thing,sure_thing,0.0522,0
C00074,6,sure_thing,sure_thing,0.0759,0
C00074,7,sure_thing,sure_thing,0.0643,0
C00074,8,sure_thing,sure_thing,0.0848,0
C00075,1,sure_thing,sure_thing,0.0338,0
C00075,2,sure_thing,sure_thing,0.0398,0
C00075,3,sure_thing,sure_thing,0.0436,0
C00075,4,sure_thing,sure_thing,0.0428,0
C00075,5,sure_thing,sure_thing,0.0191,0
C00075,6,sure_thing,sure_thing,0.044,0
C00075,7,sure_thing,sure_thing,0.033,0
C00075,8,sure_thing,sure_thing,0.0313,0
C00076,1,sure_thing,sure_thing,0.0587,0
C00076,2,sure_thing,sure_thing,0.0435,0
C00076,3,sure_thing,sure_thing,0.0559,0
C00076,4,sure_thing,sure_thing,0.0656,0
C00076,5,sure_thing,sure_thing,0.0504,0
C00076,6,sure_thing,sure_thing,0.0589,0
C00076,7,sure_thing,sure_thing,0.0552,0
C00076,8,sure_thing,sure_thing,0.066,0
C00077,1,accidental_saver,accidental_saver,0.3002,0
C00077,2,accidental_saver,accidental_saver,0.2948,0
C00077,3,accidental_saver,accidental_saver,0.303,0
C00077,4,accidental_saver,accidental_saver,0.292,0
C00077,5,accidental_saver,accidental_saver,0.3056,0
C00077,6,accidental_saver,accidental_saver,0.3116,0
C00077,7,accidental_saver,accidental_saver,0.2923,0
C00077,8,accidental_saver,accidental_saver,0.2936,0
C00078,1,accidental_saver,accidental_saver,0.1274,0
C00078,2,accidental_saver,accidental_saver,0.1447,0
C00078,3,accidental_saver,accidental_saver,0.1424,0
C00078,4,accidental_saver,accidental_saver,0.14,0
C00078,5,accidental_saver,accidental_saver,0.1484,0
C00078,6,accidental_saver,accidental_saver,0.1364,0
C00078,7,accidental_saver,accidental_saver,0.1542,0
C00078,8,accidental_saver,accidental_saver,0.1465,0
C00079,1,hunter,hunter,0.4304,0
C00079,2,hunter,hunter,0.4682,0
C00079,3,hunter,hunter,0.5291,0
C00079,4,hunter,hunter,0.4949,0
C00079,5,hunter,hunter,0.5387,0
C00079,6,hunter,hunter,0.5237,0
C00079,7,hunter,hunter,0.5516,0
C00079,8,hunter,hunter,0.5492,0
C00080,1,accidental_saver,accidental_saver,0.182,0
C00080,2,accidental_saver,accidental_saver,0.176,0
C00080,3,accidental_saver,accidental_saver,0.1853,0
C00080,4,accidental_saver,accidental_saver,0.1797,0
C00080,5,accidental_saver,accidental_saver,0.1796,0
C00080,6,accidental_saver,accidental_saver,0.1926,0
C00080,7,accidental_saver,accidental_saver,0.1792,0
C00080,8,accidental_saver,accidental_saver,0.1775,0
C00081,1,sure_thing,sure_thing,0.0434,0
C00081,2,sure_thing,sure_thing,0.0466,0
C00081,3,sure_thing,sure_thing,0.0485,0
C00081,4,sure_thing,sure_thing,0.0408,0
C00081,5,sure_thing,sure_thing,0.0176,0
C00081,6,sure_thing,sure_thing,0.0243,0
C00081,7,sure_thing,sure_thing,0.0502,0
C00081,8,sure_thing,sure_thing,0.053,0
C00082,1,hunter,hunter,0.4427,0
C00082,2,hunter,hunter,0.448,0
C00082,3,hunter,hunter,0.5031,0
C00082,4,hunter,hunter,0.5184,0
C00082,5,hunter,hunter,0.5176,0
C00082,6,hunter,hunter,0.5343,0
C00082,7,hunter,hunter,0.5161,0
C00082,8,hunter,hunter,0.5851,0
C00083,1,sure_thing,sure_thing,0.0203,0
C00083,2,sure_thing,sure_thing,0.0167,0
C00083,3,sure_thing,sure_thing,0.0197,0
C00083,4,sure_thing,sure_thing,0.0347,0
C00083,5,sure_thing,sure_thing,0.013,0
C00083,6,sure_thing,sure_thing,0.0183,0
C00083,7,sure_thing,sure_thing,0.0168,0
C00083,8,sure_thing,sure_thing,0.0034,0
C00084,1,sure_thing,sure_thing,0.0163,0
C00084,2,sure_thing,sure_thing,0.0131,0
C00084,3,sure_thing,sure_thing,0.0284,0
C00084,4,sure_thing,sure_thing,0.0312,0
C00084,5,sure_thing,sure_thing,0.0054,0
C00084,6,sure_thing,sure_thing,0.0147,0
C00084,7,sure_thing,sure_thing,0.0288,0
C00084,8,sure_thing,sure_thing,0.037,0
C00085,1,sure_thing,sure_thing,0.0695,0
C00085,2,sure_thing,sure_thing,0.0463,0
C00085,3,sure_thing,sure_thing,0.073,0
C00085,4,sure_thing,sure_thing,0.0855,0
C00085,5,sure_thing,sure_thing,0.0859,0
C00085,6,sure_thing,sure_thing,0.0874,0
C00085,7,sure_thing,sure_thing,0.0801,0
C00085,8,sure_thing,sure_thing,0.0901,0
C00086,1,accidental_saver,accidental_saver,0.1545,0
C00086,2,accidental_saver,accidental_saver,0.1561,0
C00086,3,accidental_saver,accidental_saver,0.1465,0
C00086,4,accidental_saver,accidental_saver,0.1653,0
C00086,5,accidental_saver,accidental_saver,0.146,0
C00086,6,accidental_saver,accidental_saver,0.1475,0
C00086,7,accidental_saver,accidental_saver,0.1597,0
C00086,8,accidental_saver,accidental_saver,0.1709,0
C00087,1,accidental_saver,accidental_saver,0.0632,0
C00087,2,accidental_saver,accidental_saver,0.0598,0
C00087,3,accidental_saver,accidental_saver,0.0638,0
C00087,4,accidental_saver,accidental_saver,0.0742,0
C00087,5,accidental_saver,accidental_saver,0.0601,0
C00087,6,accidental_saver,hunter,0.5194,1
C00087,7,accidental_saver,hunter,0.5262,1
C00087,8,accidental_saver,hunter,0.5668,1
C00088,1,sure_thing,sure_thing,0.0758,0
C00088,2,sure_thing,sure_thing,0.0641,0
C00088,3,sure_thing,sure_thing,0.0608,0
C00088,4,sure_thing,sure_thing,0.0467,0
C00088,5,sure_thing,sure_thing,0.0702,0
C00088,6,sure_thing,sure_thing,0.047,0
C00088,7,sure_thing,sure_thing,0.0506,0
C00088,8,sure_thing,sure_thing,0.0609,0
C00089,1,accidental_saver,accidental_saver,0.1605,0
C00089,2,accidental_saver,accidental_saver,0.1445,0
C00089,3,accidental_saver,accidental_saver,0.1614,0
C00089,4,accidental_saver,accidental_saver,0.1556,0
C00089,5,accidental_saver,accidental_saver,0.1504,0
C00089,6,accidental_saver,accidental_saver,0.1485,0
C00089,7,accidental_saver,accidental_saver,0.172,0
C00089,8,accidental_saver,accidental_saver,0.1534,0
C00090,1,sure_thing,sure_thing,0.0309,0
C00090,2,sure_thing,sure_thing,0.0311,0
C00090,3,sure_thing,sure_thing,0.0271,0
C00090,4,sure_thing,sure_thing,0.035,0
C00090,5,sure_thing,sure_thing,0.0412,0
C00090,6,sure_thing,sure_thing,0.0417,0
C00090,7,sure_thing,sure_thing,0.0324,0
C00090,8,sure_thing,sure_thing,0.0272,0
C00091,1,accidental_saver,accidental_saver,0.1292,0
C00091,2,accidental_saver,accidental_saver,0.117,0
C00091,3,accidental_saver,accidental_saver,0.1223,0
C00091,4,accidental_saver,accidental_saver,0.102,0
C00091,5,accidental_saver,accidental_saver,0.1304,0
C00091,6,accidental_saver,accidental_saver,0.1166,0
C00091,7,accidental_saver,accidental_saver,0.1187,0
C00091,8,accidental_saver,accidental_saver,0.0984,0
C00092,1,accidental_saver,accidental_saver,0.3314,0
C00092,2,accidental_saver,accidental_saver,0.3291,0
C00092,3,accidental_saver,accidental_saver,0.3459,0
C00092,4,accidental_saver,accidental_saver,0.3178,0
C00092,5,accidental_saver,accidental_saver,0.3321,0
C00092,6,accidental_saver,accidental_saver,0.3337,0
C00092,7,accidental_saver,accidental_saver,0.3441,0
C00092,8,accidental_saver,accidental_saver,0.3241,0
C00093,1,sure_thing,sure_thing,0.0186,0
C00093,2,sure_thing,sure_thing,0.0192,0
C00093,3,sure_thing,sure_thing,0.0404,0
C00093,4,sure_thing,sure_thing,0.0411,0
C00093,5,sure_thing,sure_thing,0.0229,0
C00093,6,sure_thing,sure_thing,0.0255,0
C00093,7,sure_thing,sure_thing,0.0388,0
C00093,8,sure_thing,sure_thing,0.0299,0
C00094,1,sure_thing,sure_thing,0.0161,0
C00094,2,sure_thing,sure_thing,0.0167,0
C00094,3,sure_thing,sure_thing,0.0097,0
C00094,4,sure_thing,sure_thing,0.0117,0
C00094,5,sure_thing,sure_thing,0.0038,0
C00094,6,sure_thing,sure_thing,0.0279,0
C00094,7,sure_thing,sure_thing,0.001,0
C00094,8,sure_thing,sure_thing,0.0153,0
C00095,1,accidental_saver,accidental_saver,0.1939,0
C00095,2,accidental_saver,accidental_saver,0.1973,0
C00095,3,accidental_saver,accidental_saver,0.1827,0
C00095,4,accidental_saver,accidental_saver,0.192,0
C00095,5,accidental_saver,accidental_saver,0.185,0
C00095,6,accidental_saver,accidental_saver,0.1843,0
C00095,7,accidental_saver,accidental_saver,0.1761,0
C00095,8,accidental_saver,accidental_saver,0.195,0
C00096,1,sure_thing,sure_thing,0.0554,0
C00096,2,sure_thing,sure_thing,0.0355,0
C00096,3,sure_thing,sure_thing,0.0113,0
C00096,4,sure_thing,sure_thing,0.0289,0
C00096,5,sure_thing,sure_thing,0.0341,0
C00096,6,sure_thing,sure_thing,0.0239,0
C00096,7,sure_thing,sure_thing,0.0174,0
C00096,8,sure_thing,sure_thing,0.0133,0
C00097,1,sure_thing,sure_thing,0.0829,0
C00097,2,sure_thing,sure_thing,0.0932,0
C00097,3,sure_thing,sure_thing,0.067,0
C00097,4,sure_thing,sure_thing,0.0831,0
C00097,5,sure_thing,sure_thing,0.0892,0
C00097,6,sure_thing,sure_thing,0.1102,0
C00097,7,sure_thing,sure_thing,0.0878,0
C00097,8,sure_thing,sure_thing,0.09,0
C00098,1,sure_thing,sure_thing,0.0752,0
C00098,2,sure_thing,sure_thing,0.0619,0
C00098,3,sure_thing,sure_thing,0.0692,0
C00098,4,sure_thing,sure_thing,0.0843,0
C00098,5,sure_thing,sure_thing,0.069,0
C00098,6,sure_thing,sure_thing,0.0755,0
C00098,7,sure_thing,sure_thing,0.0822,0
C00098,8,sure_thing,sure_thing,0.057,0
C00099,1,hunter,hunter,0.4915,0
C00099,2,hunter,hunter,0.4877,0
C00099,3,hunter,hunter,0.5274,0
C00099,4,hunter,hunter,0.5337,0
C00099,5,hunter,hunter,0.4934,0
C00099,6,hunter,hunter,0.5039,0
C00099,7,hunter,hunter,0.4849,0
C00099,8,hunter,hunter,0.5687,0
C00100,1,hunter,hunter,0.4847,0
C00100,2,hunter,hunter,0.4663,0
C00100,3,hunter,hunter,0.4637,0
C00100,4,hunter,hunter,0.539,0
C00100,5,hunter,hunter,0.5182,0
C00100,6,hunter,hunter,0.5141,0
C00100,7,hunter,hunter,0.5431,0
C00100,8,hunter,hunter,0.5345,0
C00101,1,accidental_saver,accidental_saver,0.0302,0
C00101,2,accidental_saver,accidental_saver,0.0412,0
C00101,3,accidental_saver,accidental_saver,0.032,0
C00101,4,accidental_saver,accidental_saver,0.0317,0
C00101,5,accidental_saver,accidental_saver,0.0451,0
C00101,6,accidental_saver,accidental_saver,0.0322,0
C00101,7,accidental_saver,accidental_saver,0.0472,0
C00101,8,accidental_saver,accidental_saver,0.0248,0
C00102,1,sure_thing,sure_thing,0.0527,0
C00102,2,sure_thing,sure_thing,0.0464,0
C00102,3,sure_thing,sure_thing,0.0595,0
C00102,4,sure_thing,sure_thing,0.0579,0
C00102,5,sure_thing,sure_thing,0.0484,0
C00102,6,sure_thing,sure_thing,0.057,0
C00102,7,sure_thing,sure_thing,0.0616,0
C00102,8,sure_thing,sure_thing,0.0674,0
C00103,1,hunter,hunter,0.4828,0
C00103,2,hunter,hunter,0.4722,0
C00103,3,hunter,hunter,0.4889,0
C00103,4,hunter,hunter,0.4456,0
C00103,5,hunter,hunter,0.5474,0
C00103,6,hunter,hunter,0.5081,0
C00103,7,hunter,hunter,0.5762,0
C00103,8,hunter,hunter,0.5356,0
C00104,1,hunter,hunter,0.4338,0
C00104,2,hunter,hunter,0.5105,0
C00104,3,hunter,hunter,0.5034,0
C00104,4,hunter,hunter,0.4632,0
C00104,5,hunter,hunter,0.5309,0
C00104,6,hunter,hunter,0.4905,0
C00104,7,hunter,hunter,0.5252,0
C00104,8,hunter,hunter,0.5531,0
C00105,1,accidental_saver,accidental_saver,0.1095,0
C00105,2,accidental_saver,accidental_saver,0.1061,0
C00105,3,accidental_saver,accidental_saver,0.1303,0
C00105,4,accidental_saver,accidental_saver,0.1203,0
C00105,5,accidental_saver,accidental_saver,0.1079,0
C00105,6,accidental_saver,accidental_saver,0.1119,0
C00105,7,accidental_saver,accidental_saver,0.1035,0
C00105,8,accidental_saver,accidental_saver,0.1207,0
C00106,1,accidental_saver,accidental_saver,0.1708,0
C00106,2,accidental_saver,accidental_saver,0.1413,0
C00106,3,accidental_saver,accidental_saver,0.1605,0
C00106,4,accidental_saver,accidental_saver,0.1665,0
C00106,5,accidental_saver,accidental_saver,0.1616,0
C00106,6,accidental_saver,accidental_saver,0.1524,0
C00106,7,accidental_saver,accidental_saver,0.1504,0
C00106,8,accidental_saver,accidental_saver,0.1745,0
C00107,1,sure_thing,sure_thing,0.0595,0
C00107,2,sure_thing,sure_thing,0.0681,0
C00107,3,sure_thing,sure_thing,0.068,0
C00107,4,sure_thing,sure_thing,0.0672,0
C00107,5,sure_thing,sure_thing,0.0512,0
C00107,6,sure_thing,sure_thing,0.0706,0
C00107,7,sure_thing,sure_thing,0.0443,0
C00107,8,sure_thing,sure_thing,0.0389,0
C00108,1,sure_thing,sure_thing,0.0571,0
C00108,2,sure_thing,sure_thing,0.0612,0
C00108,3,sure_thing,sure_thing,0.0452,0
C00108,4,sure_thing,sure_thing,0.0669,0
C00108,5,sure_thing,sure_thing,0.0581,0
C00108,6,sure_thing,sure_thing,0.0523,0
C00108,7,sure_thing,sure_thing,0.0651,0
C00108,8,sure_thing,sure_thing,0.0665,0
C00109,1,hunter,hunter,0.5555,0
C00109,2,hunter,hunter,0.5221,0
C00109,3,hunter,hunter,0.4839,0
C00109,4,hunter,hunter,0.5147,0
C00109,5,hunter,hunter,0.5177,0
C00109,6,hunter,hunter,0.4928,0
C00109,7,hunter,hunter,0.6077,0
C00109,8,hunter,hunter,0.5436,0
C00110,1,accidental_saver,accidental_saver,0.2225,0
C00110,2,accidental_saver,accidental_saver,0.2043,0
C00110,3,accidental_saver,accidental_saver,0.2167,0
C00110,4,accidental_saver,accidental_saver,0.2183,0
C00110,5,accidental_saver,accidental_saver,0.219,0
C00110,6,accidental_saver,accidental_saver,0.2287,0
C00110,7,accidental_saver,accidental_saver,0.2268,0
C00110,8,accidental_saver,accidental_saver,0.2059,0
C00111,1,sure_thing,sure_thing,0.0185,0
C00111,2,sure_thing,sure_thing,0.001,0
C00111,3,sure_thing,sure_thing,0.0175,0
C00111,4,sure_thing,sure_thing,0.0369,0
C00111,5,sure_thing,sure_thing,0.018,0
C00111,6,sure_thing,sure_thing,0.0156,0
C00111,7,sure_thing,sure_thing,0.0206,0
C00111,8,sure_thing,sure_thing,0.0049,0
C00112,1,sure_thing,sure_thing,0.0325,0
C00112,2,sure_thing,sure_thing,0.0304,0
C00112,3,sure_thing,sure_thing,0.0539,0
C00112,4,sure_thing,sure_thing,0.0355,0
C00112,5,sure_thing,sure_thing,0.062,0
C00112,6,sure_thing,sure_thing,0.0254,0
C00112,7,sure_thing,sure_thing,0.0362,0
C00112,8,sure_thing,sure_thing,0.0414,0
C00113,1,accidental_saver,accidental_saver,0.0931,0
C00113,2,accidental_saver,accidental_saver,0.084,0
C00113,3,accidental_saver,accidental_saver,0.0765,0
C00113,4,accidental_saver,accidental_saver,0.1139,0
C00113,5,accidental_saver,accidental_saver,0.0886,0
C00113,6,accidental_saver,accidental_saver,0.0925,0
C00113,7,accidental_saver,accidental_saver,0.102,0
C00113,8,accidental_saver,accidental_saver,0.0995,0
C00114,1,sure_thing,sure_thing,0.0598,0
C00114,2,sure_thing,sure_thing,0.0482,0
C00114,3,sure_thing,sure_thing,0.0406,0
C00114,4,sure_thing,sure_thing,0.0368,0
C00114,5,sure_thing,sure_thing,0.0451,0
C00114,6,sure_thing,sure_thing,0.0408,0
C00114,7,sure_thing,sure_thing,0.0472,0
C00114,8,sure_thing,sure_thing,0.0594,0
C00115,1,hunter,hunter,0.4573,0
C00115,2,hunter,hunter,0.4781,0
C00115,3,hunter,hunter,0.5018,0
C00115,4,hunter,hunter,0.5198,0
C00115,5,hunter,hunter,0.5334,0
C00115,6,hunter,hunter,0.5309,0
C00115,7,hunter,hunter,0.4865,0
C00115,8,hunter,hunter,0.5496,0
C00116,1,hunter,hunter,0.484,0
C00116,2,hunter,hunter,0.4722,0
C00116,3,hunter,hunter,0.4949,0
C00116,4,hunter,hunter,0.4773,0
C00116,5,hunter,hunter,0.4982,0
C00116,6,hunter,hunter,0.5082,0
C00116,7,hunter,hunter,0.5256,0
C00116,8,hunter,hunter,0.5236,0
C00117,1,accidental_saver,accidental_saver,0.1897,0
C00117,2,accidental_saver,accidental_saver,0.2121,0
C00117,3,accidental_saver,accidental_saver,0.2112,0
C00117,4,accidental_saver,accidental_saver,0.219,0
C00117,5,accidental_saver,accidental_saver,0.2303,0
C00117,6,accidental_saver,accidental_saver,0.2182,0
C00117,7,accidental_saver,accidental_saver,0.2235,0
C00117,8,accidental_saver,accidental_saver,0.2163,0
C00118,1,accidental_saver,accidental_saver,0.1046,0
C00118,2,accidental_saver,accidental_saver,0.1155,0
C00118,3,accidental_saver,accidental_saver,0.1,0
C00118,4,accidental_saver,accidental_saver,0.081,0
C00118,5,accidental_saver,accidental_saver,0.1088,0
C00118,6,accidental_saver,accidental_saver,0.0927,0
C00118,7,accidental_saver,accidental_saver,0.1046,0
C00118,8,accidental_saver,accidental_saver,0.0992,0
C00119,1,accidental_saver,accidental_saver,0.1469,0
C00119,2,accidental_saver,accidental_saver,0.1279,0
C00119,3,accidental_saver,accidental_saver,0.1385,0
C00119,4,accidental_saver,accidental_saver,0.1516,0
C00119,5,accidental_saver,accidental_saver,0.1296,0
C00119,6,accidental_saver,accidental_saver,0.1425,0
C00119,7,accidental_saver,accidental_saver,0.1456,0
C00119,8,accidental_saver,accidental_saver,0.1386,0
C00120,1,accidental_saver,accidental_saver,0.0972,0
C00120,2,accidental_saver,accidental_saver,0.1028,0
C00120,3,accidental_saver,accidental_saver,0.09,0
C00120,4,accidental_saver,accidental_saver,0.0732,0
C00120,5,accidental_saver,accidental_saver,0.0938,0
C00120,6,accidental_saver,accidental_saver,0.0976,0
C00120,7,accidental_saver,accidental_saver,0.0799,0
C00120,8,accidental_saver,accidental_saver,0.0964,0
C00121,1,accidental_saver,accidental_saver,0.1,0
C00121,2,accidental_saver,accidental_saver,0.111,0
C00121,3,accidental_saver,accidental_saver,0.0985,0
C00121,4,accidental_saver,accidental_saver,0.0897,0
C00121,5,accidental_saver,accidental_saver,0.1,0
C00121,6,accidental_saver,accidental_saver,0.0931,0
C00121,7,accidental_saver,accidental_saver,0.1101,0
C00121,8,accidental_saver,accidental_saver,0.114,0
C00122,1,sure_thing,sure_thing,0.0301,0
C00122,2,sure_thing,sure_thing,0.0253,0
C00122,3,sure_thing,sure_thing,0.0288,0
C00122,4,sure_thing,sure_thing,0.0243,0
C00122,5,sure_thing,sure_thing,0.0135,0
C00122,6,sure_thing,sure_thing,0.0281,0
C00122,7,sure_thing,sure_thing,0.0272,0
C00122,8,sure_thing,sure_thing,0.0312,0
C00123,1,sure_thing,sure_thing,0.0286,0
C00123,2,sure_thing,sure_thing,0.0363,0
C00123,3,sure_thing,sure_thing,0.0334,0
C00123,4,sure_thing,sure_thing,0.0365,0
C00123,5,sure_thing,sure_thing,0.0458,0
C00123,6,sure_thing,sure_thing,0.0103,0
C00123,7,sure_thing,sure_thing,0.0261,0
C00123,8,sure_thing,sure_thing,0.0301,0
C00124,1,sure_thing,sure_thing,0.0054,0
C00124,2,sure_thing,sure_thing,0.0266,0
C00124,3,sure_thing,sure_thing,0.0048,0
C00124,4,sure_thing,sure_thing,0.0127,0
C00124,5,sure_thing,sure_thing,0.0136,0
C00124,6,sure_thing,sure_thing,0.0101,0
C00124,7,sure_thing,sure_thing,0.0093,0
C00124,8,sure_thing,sure_thing,0.0146,0
C00125,1,accidental_saver,accidental_saver,0.1028,0
C00125,2,accidental_saver,accidental_saver,0.098,0
C00125,3,accidental_saver,accidental_saver,0.0985,0
C00125,4,accidental_saver,accidental_saver,0.1047,0
C00125,5,accidental_saver,accidental_saver,0.1034,0
C00125,6,accidental_saver,accidental_saver,0.0966,0
C00125,7,accidental_saver,accidental_saver,0.1017,0
C00125,8,accidental_saver,accidental_saver,0.1147,0
C00126,1,sure_thing,sure_thing,0.0037,0
C00126,2,sure_thing,sure_thing,0.0214,0
C00126,3,sure_thing,sure_thing,0.0273,0
C00126,4,sure_thing,sure_thing,0.0014,0
C00126,5,sure_thing,sure_thing,0.001,0
C00126,6,sure_thing,sure_thing,0.0187,0
C00126,7,sure_thing,sure_thing,0.0079,0
C00126,8,sure_thing,sure_thing,0.001,0
C00127,1,sure_thing,sure_thing,0.0221,0
C00127,2,sure_thing,sure_thing,0.0083,0
C00127,3,sure_thing,sure_thing,0.0312,0
C00127,4,sure_thing,sure_thing,0.0288,0
C00127,5,sure_thing,sure_thing,0.0019,0
C00127,6,sure_thing,sure_thing,0.0112,0
C00127,7,sure_thing,sure_thing,0.0143,0
C00127,8,sure_thing,sure_thing,0.0216,0
C00128,1,sure_thing,sure_thing,0.0563,0
C00128,2,sure_thing,sure_thing,0.0397,0
C00128,3,sure_thing,sure_thing,0.0384,0
C00128,4,sure_thing,sure_thing,0.039,0
C00128,5,sure_thing,sure_thing,0.0497,0
C00128,6,sure_thing,sure_thing,0.0497,0
C00128,7,sure_thing,sure_thing,0.0354,0
C00128,8,sure_thing,sure_thing,0.0772,0
C00129,1,accidental_saver,accidental_saver,0.1208,0
C00129,2,accidental_saver,accidental_saver,0.1277,0
C00129,3,accidental_saver,accidental_saver,0.129,0
C00129,4,accidental_saver,accidental_saver,0.1223,0
C00129,5,accidental_saver,accidental_saver,0.1397,0
C00129,6,accidental_saver,accidental_saver,0.1298,0
C00129,7,accidental_saver,accidental_saver,0.1393,0
C00129,8,accidental_saver,accidental_saver,0.1238,0
C00130,1,sure_thing,sure_thing,0.0829,0
C00130,2,sure_thing,sure_thing,0.0659,0
C00130,3,sure_thing,sure_thing,0.0713,0
C00130,4,sure_thing,sure_thing,0.0626,0
C00130,5,sure_thing,sure_thing,0.0808,0
C00130,6,sure_thing,sure_thing,0.0866,0
C00130,7,sure_thing,sure_thing,0.0779,0
C00130,8,sure_thing,sure_thing,0.0742,0
C00131,1,hunter,hunter,0.4416,0
C00131,2,hunter,hunter,0.4935,0
C00131,3,hunter,hunter,0.5074,0
C00131,4,hunter,hunter,0.4784,0
C00131,5,hunter,hunter,0.5476,0
C00131,6,hunter,hunter,0.5211,0
C00131,7,hunter,hunter,0.528,0
C00131,8,hunter,hunter,0.6167,0
C00132,1,accidental_saver,accidental_saver,0.1197,0
C00132,2,accidental_saver,accidental_saver,0.1269,0
C00132,3,accidental_saver,accidental_saver,0.1364,0
C00132,4,accidental_saver,accidental_saver,0.1388,0
C00132,5,accidental_saver,accidental_saver,0.1274,0
C00132,6,accidental_saver,accidental_saver,0.1243,0
C00132,7,accidental_saver,accidental_saver,0.1513,0
C00132,8,accidental_saver,accidental_saver,0.1197,0
