customer_id,week,purchase_day,order_value_rs,wallet_at_checkout,cashback_applied,net_revenue_rs,full_price
C00073,1,2,876.67,60.0,60.0,816.67,0
C00073,2,2,902.83,86.0,86.0,816.83,0
C00073,3,1,924.81,29.0,29.0,895.81,0
C00073,4,2,777.66,67.0,67.0,710.66,0
C00073,5,1,1053.93,96.0,96.0,957.93,0
C00073,6,2,1009.17,19.0,19.0,990.17,0
C00073,7,2,605.55,137.0,137.0,468.55,0
C00073,8,1,897.68,47.0,47.0,850.68,0
C00074,1,1,520.63,93.0,93.0,427.63,0
C00074,2,2,985.62,68.0,68.0,917.62,0
C00074,3,1,882.79,80.0,80.0,802.79,0
C00074,4,2,1109.44,65.0,65.0,1044.44,0
C00074,5,1,480.71,142.0,142.0,338.71,0
C00074,6,1,852.93,62.0,62.0,790.93,0
C00074,7,1,999.78,92.0,92.0,907.78,0
C00074,8,2,1083.94,42.0,42.0,1041.94,0
C00075,1,3,633.56,74.0,74.0,559.56,0
C00075,3,5,847.67,56.0,56.0,791.67,0
C00075,4,5,657.91,38.0,38.0,619.91,0
C00075,6,7,896.3,160.0,160.0,736.3,0
C00075,8,4,496.84,67.0,67.0,429.84,0
C00076,1,2,725.97,53.0,53.0,672.97,0
C00076,2,2,927.68,60.0,60.0,867.68,0
C00076,3,1,766.06,133.0,133.0,633.06,0
C00076,4,1,732.81,40.0,40.0,692.81,0
C00076,5,1,1374.37,37.0,37.0,1337.37,0
C00076,6,1,1044.39,10.0,10.0,1034.39,0
C00076,7,1,1039.9,77.0,77.0,962.9,0
C00076,8,1,1047.69,93.0,93.0,954.69,0
C00077,1,4,591.6,133.0,133.0,458.6,0
C00077,3,4,679.93,200.0,200.0,479.93,0
C00077,6,5,327.11,70.0,70.0,257.11,0
C00077,7,3,577.51,47.0,47.0,530.51,0
C00077,8,3,778.89,74.0,74.0,704.89,0
C00078,1,4,1013.93,92.0,92.0,921.93,0
C00078,2,4,577.66,150.0,150.0,427.66,0
C00078,3,5,519.62,21.0,21.0,498.62,0
C00078,4,4,306.85,62.0,62.0,244.85,0
C00078,8,3,588.41,7.0,7.0,581.41,0
C00079,1,7,682.5,134.0,134.0,548.5,0
C00079,2,7,267.36,169.0,169.0,98.36,0
C00079,3,7,738.06,113.0,113.0,625.06,0
C00079,4,6,864.85,200.0,200.0,664.85,0
C00079,5,7,559.91,200.0,200.0,359.91,0
C00079,6,6,592.48,129.0,129.0,463.48,0
C00079,7,7,545.92,200.0,200.0,345.92,0
C00079,8,6,564.25,200.0,200.0,364.25,0
C00080,2,3,775.46,79.0,79.0,696.46,0
C00080,3,4,379.96,109.0,109.0,270.96,0
C00080,4,5,672.29,81.0,81.0,591.29,0
C00080,5,3,741.3,23.0,23.0,718.3,0
C00080,6,5,795.26,128.0,128.0,667.26,0
C00080,7,4,831.22,112.0,112.0,719.22,0
C00080,8,5,681.76,98.0,98.0,583.76,0
C00081,2,6,525.06,126.0,126.0,399.06,0
C00081,3,6,445.5,121.0,121.0,324.5,0
C00081,4,5,638.54,164.0,164.0,474.54,0
C00081,5,1,1590.43,105.0,105.0,1485.43,0
C00081,6,6,527.86,42.0,42.0,485.86,0
C00081,7,1,1262.18,54.0,54.0,1208.18,0
C00081,8,3,900.68,75.0,75.0,825.68,0
C00082,1,7,684.47,200.0,200.0,484.47,0
C00082,2,6,541.35,200.0,200.0,341.35,0
C00082,3,7,612.74,200.0,200.0,412.74,0
C00082,4,6,899.14,200.0,200.0,699.14,0
C00082,5,7,711.89,104.0,104.0,607.89,0
C00082,6,6,456.34,200.0,200.0,256.34,0
C00082,7,6,803.53,135.0,135.0,668.53,0
C00082,8,6,631.12,200.0,200.0,431.12,0
C00083,1,4,365.71,58.0,58.0,307.71,0
C00083,2,2,926.99,98.0,98.0,828.99,0
C00083,3,4,759.21,126.0,126.0,633.21,0
C00083,4,4,555.74,199.0,199.0,356.74,0
C00083,6,5,799.37,53.0,53.0,746.37,0
C00083,7,2,959.58,20.0,20.0,939.58,0
C00083,8,1,422.41,170.0,170.0,252.41,0
C00084,1,1,995.56,48.0,48.0,947.56,0
C00084,2,1,984.48,46.0,46.0,938.48,0
C00084,3,2,757.0,30.0,30.0,727.0,0
C00084,4,1,1008.43,46.0,46.0,962.43,0
C00084,5,1,824.24,114.0,114.0,710.24,0
C00084,6,1,502.35,36.0,36.0,466.35,0
C00084,7,1,1038.4,133.0,133.0,905.4,0
C00084,8,1,660.24,67.0,67.0,593.24,0
C00085,1,2,709.21,65.0,65.0,644.21,0
C00085,2,1,841.84,39.0,39.0,802.84,0
C00085,3,1,1223.73,31.0,31.0,1192.73,0
C00085,4,2,626.81,67.0,67.0,559.81,0
C00085,5,1,1029.27,71.0,71.0,958.27,0
C00085,6,1,889.11,70.0,70.0,819.11,0
C00085,7,1,727.88,28.0,28.0,699.88,0
C00085,8,1,1250.58,41.0,41.0,1209.58,0
C00086,1,6,810.26,200.0,200.0,610.26,0
C00086,2,5,533.85,106.0,106.0,427.85,0
C00086,3,6,278.87,100.0,100.0,178.87,0
C00086,5,6,823.56,65.0,65.0,758.56,0
C00086,6,4,522.89,200.0,200.0,322.89,0
C00086,8,6,425.7,101.0,101.0,324.7,0
C00087,2,3,672.67,42.0,42.0,630.67,0
C00087,4,4,691.18,136.0,136.0,555.18,0
C00087,5,6,959.79,103.0,103.0,856.79,0
C00087,6,7,464.86,200.0,200.0,264.86,0
C00087,7,6,582.73,200.0,200.0,382.73,0
C00087,8,7,904.2,125.0,125.0,779.2,0
C00088,1,2,919.38,60.0,60.0,859.38,0
C00088,2,1,1001.95,68.0,68.0,933.95,0
C00088,3,1,713.51,88.0,88.0,625.51,0
C00088,4,1,469.11,62.0,62.0,407.11,0
C00088,5,2,963.8,57.0,57.0,906.8,0
C00088,6,1,795.24,111.0,111.0,684.24,0
C00088,7,2,1019.87,36.0,36.0,983.87,0
C00088,8,1,1340.69,101.0,101.0,1239.69,0
C00089,1,5,750.47,115.0,115.0,635.47,0
C00089,3,6,570.73,151.0,151.0,419.73,0
C00089,5,5,559.01,105.0,105.0,454.01,0
C00089,7,4,620.75,124.0,124.0,496.75,0
C00089,8,6,688.2,88.0,88.0,600.2,0
C00090,1,1,523.24,52.0,52.0,471.24,0
C00090,2,1,763.91,112.0,112.0,651.91,0
C00090,3,1,915.82,144.0,144.0,771.82,0
C00090,4,2,1117.33,54.0,54.0,1063.33,0
C00090,5,2,675.02,59.0,59.0,616.02,0
C00090,6,2,1211.57,27.0,27.0,1184.57,0
C00090,7,1,826.44,66.0,66.0,760.44,0
C00090,8,2,761.3,36.0,36.0,725.3,0
C00091,1,4,819.13,171.0,171.0,648.13,0
C00091,2,6,867.42,159.0,159.0,708.42,0
C00091,3,6,404.14,32.0,32.0,372.14,0
C00091,4,3,746.57,100.0,100.0,646.57,0
C00091,5,6,680.04,112.0,112.0,568.04,0
C00091,6,4,731.62,149.0,149.0,582.62,0
C00091,8,5,793.58,62.0,62.0,731.58,0
C00092,1,6,565.65,138.0,138.0,427.65,0
C00092,2,5,813.09,81.0,81.0,732.09,0
C00092,4,3,625.19,30.0,30.0,595.19,0
C00092,5,4,833.25,64.0,64.0,769.25,0
C00093,1,1,794.63,24.0,24.0,770.63,0
C00093,2,2,1099.89,115.0,115.0,984.89,0
C00093,3,1,634.13,180.0,180.0,454.13,0
C00093,4,1,972.6,161.0,161.0,811.6,0
C00093,5,1,653.47,45.0,45.0,608.47,0
C00093,6,1,652.26,46.0,46.0,606.26,0
C00093,7,2,665.79,36.0,36.0,629.79,0
C00093,8,1,1170.48,73.0,73.0,1097.48,0
C00094,1,2,1218.91,60.0,60.0,1158.91,0
C00094,2,2,1268.92,92.0,92.0,1176.92,0
C00094,3,4,570.8,97.0,97.0,473.8,0
C00094,4,2,756.72,104.0,104.0,652.72,0
C00094,5,2,950.25,41.0,41.0,909.25,0
C00094,6,1,871.61,45.0,45.0,826.61,0
C00094,7,3,720.43,87.0,87.0,633.43,0
C00094,8,6,758.86,58.0,58.0,700.86,0
C00095,1,4,599.42,81.0,81.0,518.42,0
C00095,2,5,626.85,80.0,80.0,546.85,0
C00095,3,7,647.73,200.0,200.0,447.73,0
C00095,4,7,664.76,200.0,200.0,464.76,0
C00095,6,3,670.78,98.0,98.0,572.78,0
C00095,7,6,1008.54,158.0,158.0,850.54,0
C00096,1,1,1350.35,92.0,92.0,1258.35,0
C00096,2,1,615.31,23.0,23.0,592.31,0
C00096,3,1,922.51,155.0,155.0,767.51,0
C00096,4,1,750.31,40.0,40.0,710.31,0
C00096,5,2,1187.31,54.0,54.0,1133.31,0
C00096,6,1,1123.7,40.0,40.0,1083.7,0
C00096,7,1,1125.65,80.0,80.0,1045.65,0
C00096,8,3,598.17,86.0,86.0,512.17,0
C00097,3,7,983.25,167.0,167.0,816.25,0
C00097,5,1,813.59,91.0,91.0,722.59,0
C00097,6,7,858.94,141.0,141.0,717.94,0
C00097,7,1,1126.09,32.0,32.0,1094.09,0
C00097,8,1,538.09,41.0,41.0,497.09,0
C00098,1,1,895.13,89.0,89.0,806.13,0
C00098,3,5,481.51,152.0,152.0,329.51,0
C00098,4,4,611.24,24.0,24.0,587.24,0
C00098,5,5,971.11,27.0,27.0,944.11,0
C00098,6,2,1072.16,151.0,151.0,921.16,0
C00098,7,2,1220.7,103.0,103.0,1117.7,0
C00098,8,3,529.34,63.0,63.0,466.34,0
C00099,1,4,434.75,160.0,160.0,274.75,0
C00099,3,3,983.27,47.0,47.0,936.27,0
C00099,4,6,557.47,48.0,48.0,509.47,0
C00099,5,5,764.55,105.0,105.0,659.55,0
C00099,6,6,589.55,69.0,69.0,520.55,0
C00099,7,7,723.21,200.0,200.0,523.21,0
C00099,8,6,877.08,200.0,200.0,677.08,0
C00100,1,7,659.14,140.0,140.0,519.14,0
C00100,2,7,924.18,184.0,184.0,740.18,0
C00100,3,6,813.25,139.0,139.0,674.25,0
C00100,4,7,826.91,129.0,129.0,697.91,0
C00100,5,7,505.11,200.0,200.0,305.11,0
C00100,6,7,383.4,144.0,144.0,239.4,0
C00100,7,7,686.05,200.0,200.0,486.05,0
C00100,8,6,899.03,200.0,200.0,699.03,0
C00101,1,4,542.53,156.0,156.0,386.53,0
C00101,2,4,555.05,92.0,92.0,463.05,0
C00101,3,6,420.16,112.0,112.0,308.16,0
C00101,5,4,1138.15,63.0,63.0,1075.15,0
C00101,6,7,567.84,144.0,144.0,423.84,0
C00101,7,3,621.83,78.0,78.0,543.83,0
C00101,8,6,576.37,200.0,200.0,376.37,0
C00102,1,2,1483.87,51.0,51.0,1432.87,0
C00102,2,1,931.06,142.0,142.0,789.06,0
C00102,3,1,1122.75,171.0,171.0,951.75,0
C00102,4,1,878.85,73.0,73.0,805.85,0
C00102,5,2,523.48,16.0,16.0,507.48,0
C00102,6,1,1015.38,32.0,32.0,983.38,0
C00102,7,1,721.36,87.0,87.0,634.36,0
C00102,8,1,1345.96,157.0,157.0,1188.96,0
C00103,1,6,765.58,147.0,147.0,618.58,0
C00103,2,7,769.52,200.0,200.0,569.52,0
C00103,3,6,613.37,175.0,175.0,438.37,0
C00103,4,6,596.2,128.0,128.0,468.2,0
C00103,5,6,658.92,190.0,190.0,468.92,0
C00103,6,6,553.3,200.0,200.0,353.3,0
C00103,7,7,577.55,200.0,200.0,377.55,0
C00103,8,6,942.4,130.0,130.0,812.4,0
C00104,1,6,804.04,165.0,165.0,639.04,0
C00104,2,7,943.22,200.0,200.0,743.22,0
C00104,3,6,683.82,195.0,195.0,488.82,0
C00104,4,6,150.0,128.0,128.0,22.0,0
C00104,5,7,873.94,200.0,200.0,673.94,0
C00104,6,7,1061.13,197.0,197.0,864.13,0
C00104,7,7,652.04,167.0,167.0,485.04,0
C00104,8,6,925.76,200.0,200.0,725.76,0
C00105,3,3,726.41,124.0,124.0,602.41,0
C00105,4,6,822.09,115.0,115.0,707.09,0
C00105,6,3,1227.63,172.0,172.0,1055.63,0
C00105,7,5,804.39,63.0,63.0,741.39,0
C00106,1,5,684.53,103.0,103.0,581.53,0
C00106,2,3,920.91,10.0,10.0,910.91,0
C00106,3,3,548.61,44.0,44.0,504.61,0
C00106,4,3,647.63,123.0,123.0,524.63,0
C00106,5,3,644.43,200.0,200.0,444.43,0
C00106,6,5,949.52,39.0,39.0,910.52,0
C00106,7,5,680.64,114.0,114.0,566.64,0
C00106,8,5,802.03,38.0,38.0,764.03,0
C00107,1,1,1256.85,91.0,91.0,1165.85,0
C00107,2,1,1415.1,86.0,86.0,1329.1,0
C00107,3,2,1334.82,32.0,32.0,1302.82,0
C00107,4,1,864.52,67.0,67.0,797.52,0
C00107,5,1,1071.76,62.0,62.0,1009.76,0
C00107,6,2,1081.9,39.0,39.0,1042.9,0
C00107,7,1,949.83,97.0,97.0,852.83,0
C00107,8,1,764.39,36.0,36.0,728.39,0
C00108,2,1,808.87,83.0,83.0,725.87,0
C00108,3,5,1151.8,51.0,51.0,1100.8,0
C00108,4,4,501.92,134.0,134.0,367.92,0
C00108,5,2,726.38,64.0,64.0,662.38,0
C00108,6,2,1258.47,61.0,61.0,1197.47,0
C00108,7,1,868.9,49.0,49.0,819.9,0
C00108,8,3,854.41,75.0,75.0,779.41,0
C00109,1,4,564.95,200.0,200.0,364.95,0
C00109,2,7,789.12,200.0,200.0,589.12,0
C00109,4,3,581.42,68.0,68.0,513.42,0
C00109,5,7,946.09,136.0,136.0,810.09,0
C00109,6,7,891.13,63.0,63.0,828.13,0
C00109,7,7,729.41,200.0,200.0,529.41,0
C00109,8,5,464.74,176.0,176.0,288.74,0
C00110,1,6,951.59,200.0,200.0,751.59,0
C00110,2,7,873.22,200.0,200.0,673.22,0
C00110,3,3,650.51,90.0,90.0,560.51,0
C00110,4,7,546.91,200.0,200.0,346.91,0
C00110,5,5,517.64,108.0,108.0,409.64,0
C00110,6,5,670.1,170.0,170.0,500.1,0
C00110,8,6,830.51,200.0,200.0,630.51,0
C00111,1,1,857.45,31.0,31.0,826.45,0
C00111,2,1,1017.44,29.0,29.0,988.44,0
C00111,3,6,906.24,163.0,163.0,743.24,0
C00111,4,2,764.67,163.0,163.0,601.67,0
C00111,6,4,726.97,75.0,75.0,651.97,0
C00111,7,2,605.86,88.0,88.0,517.86,0
C00111,8,4,539.4,96.0,96.0,443.4,0
C00112,1,2,888.34,50.0,50.0,838.34,0
C00112,2,1,647.19,64.0,64.0,583.19,0
C00112,3,1,887.01,64.0,64.0,823.01,0
C00112,4,1,1115.52,36.0,36.0,1079.52,0
C00112,5,2,1245.45,42.0,42.0,1203.45,0
C00112,6,1,711.87,86.0,86.0,625.87,0
C00112,7,2,781.63,51.0,51.0,730.63,0
C00112,8,1,576.48,98.0,98.0,478.48,0
C00113,2,5,454.18,39.0,39.0,415.18,0
C00113,3,6,616.56,200.0,200.0,416.56,0
C00113,4,6,452.7,83.0,83.0,369.7,0
C00113,5,6,742.69,36.0,36.0,706.69,0
C00113,6,7,906.59,95.0,95.0,811.59,0
C00113,7,5,628.41,85.0,85.0,543.41,0
C00113,8,7,752.42,200.0,200.0,552.42,0
C00114,1,2,906.67,52.0,52.0,854.67,0
C00114,2,1,930.88,28.0,28.0,902.88,0
C00114,3,1,628.41,16.0,16.0,612.41,0
C00114,4,2,773.82,91.0,91.0,682.82,0
C00114,5,1,552.35,119.0,119.0,433.35,0
C00114,6,2,980.1,99.0,99.0,881.1,0
C00114,7,1,1065.74,76.0,76.0,989.74,0
C00114,8,1,1151.36,96.0,96.0,1055.36,0
C00115,1,6,894.86,200.0,200.0,694.86,0
C00115,2,7,677.17,111.0,111.0,566.17,0
C00115,4,6,692.4,148.0,148.0,544.4,0
C00115,5,6,725.85,88.0,88.0,637.85,0
C00115,6,4,801.04,51.0,51.0,750.04,0
C00115,8,6,583.1,200.0,200.0,383.1,0
C00116,2,7,519.49,200.0,200.0,319.49,0
C00116,3,3,584.81,169.0,169.0,415.81,0
C00116,4,6,769.31,62.0,62.0,707.31,0
C00116,5,4,648.31,188.0,188.0,460.31,0
C00116,6,6,805.41,102.0,102.0,703.41,0
C00116,7,7,710.45,186.0,186.0,524.45,0
C00116,8,5,671.64,161.0,161.0,510.64,0
C00117,1,5,532.23,121.0,121.0,411.23,0
C00117,2,7,732.88,200.0,200.0,532.88,0
C00117,4,7,1143.13,200.0,200.0,943.13,0
C00117,5,6,437.3,97.0,97.0,340.3,0
C00117,6,7,1058.44,178.0,178.0,880.44,0
C00117,7,4,878.74,98.0,98.0,780.74,0
C00117,8,6,507.81,200.0,200.0,307.81,0
C00118,1,3,582.51,86.0,86.0,496.51,0
C00118,2,7,893.31,159.0,159.0,734.31,0
C00118,3,6,508.44,108.0,108.0,400.44,0
C00118,4,6,923.9,96.0,96.0,827.9,0
C00118,5,7,711.26,200.0,200.0,511.26,0
C00118,6,7,702.39,100.0,100.0,602.39,0
C00118,7,4,637.34,122.0,122.0,515.34,0
C00118,8,6,929.68,111.0,111.0,818.68,0
C00119,1,5,650.05,25.0,25.0,625.05,0
C00119,2,4,931.52,99.0,99.0,832.52,0
C00119,3,5,697.09,53.0,53.0,644.09,0
C00119,5,6,615.21,164.0,164.0,451.21,0
C00119,6,5,882.29,111.0,111.0,771.29,0
C00119,7,5,586.97,61.0,61.0,525.97,0
C00119,8,5,706.82,17.0,17.0,689.82,0
C00120,2,3,483.84,156.0,156.0,327.84,0
C00120,3,4,643.18,66.0,66.0,577.18,0
C00120,4,4,700.32,99.0,99.0,601.32,0
C00120,5,6,781.91,63.0,63.0,718.91,0
C00120,6,5,782.67,200.0,200.0,582.67,0
C00120,7,3,927.57,150.0,150.0,777.57,0
C00120,8,4,746.59,51.0,51.0,695.59,0
C00121,1,5,695.34,68.0,68.0,627.34,0
C00121,2,3,965.2,43.0,43.0,922.2,0
C00121,4,3,925.72,61.0,61.0,864.72,0
C00121,5,3,852.14,72.0,72.0,780.14,0
C00121,6,3,652.27,103.0,103.0,549.27,0
C00121,7,4,264.97,200.0,200.0,64.97,0
C00121,8,5,150.0,169.0,150.0,0.0,0
C00122,1,5,926.56,82.0,82.0,844.56,0
C00122,2,1,1400.15,24.0,24.0,1376.15,0
C00122,3,5,631.97,58.0,58.0,573.97,0
C00122,4,1,987.29,54.0,54.0,933.29,0
C00122,5,2,797.61,46.0,46.0,751.61,0
C00122,7,1,1061.71,39.0,39.0,1022.71,0
C00122,8,2,607.38,51.0,51.0,556.38,0
C00123,1,1,713.02,119.0,119.0,594.02,0
C00123,2,4,804.75,90.0,90.0,714.75,0
C00123,3,3,806.51,56.0,56.0,750.51,0
C00123,4,2,529.76,101.0,101.0,428.76,0
C00123,5,5,806.9,125.0,125.0,681.9,0
C00123,6,3,460.36,89.0,89.0,371.36,0
C00123,7,2,865.35,82.0,82.0,783.35,0
C00123,8,1,1074.39,80.0,80.0,994.39,0
C00124,1,1,1064.47,108.0,108.0,956.47,0
C00124,2,1,889.07,111.0,111.0,778.07,0
C00124,3,2,1108.8,37.0,37.0,1071.8,0
C00124,4,2,628.81,24.0,24.0,604.81,0
C00124,5,1,1117.85,75.0,75.0,1042.85,0
C00124,6,2,1252.79,67.0,67.0,1185.79,0
C00124,7,1,861.65,45.0,45.0,816.65,0
C00124,8,1,763.7,35.0,35.0,728.7,0
C00125,2,4,808.77,147.0,147.0,661.77,0
C00125,3,6,705.76,78.0,78.0,627.76,0
C00125,4,4,690.28,17.0,17.0,673.28,0
C00125,5,4,351.03,48.0,48.0,303.03,0
C00125,6,4,868.63,82.0,82.0,786.63,0
C00125,7,5,515.28,75.0,75.0,440.28,0
C00125,8,3,802.11,176.0,176.0,626.11,0
C00126,1,2,627.83,47.0,47.0,580.83,0
C00126,2,1,1156.28,79.0,79.0,1077.28,0
C00126,3,1,1391.96,132.0,132.0,1259.96,0
C00126,4,1,838.65,41.0,41.0,797.65,0
C00126,5,1,704.51,76.0,76.0,628.51,0
C00126,6,1,931.66,40.0,40.0,891.66,0
C00126,7,2,1055.5,67.0,67.0,988.5,0
C00126,8,1,1220.66,39.0,39.0,1181.66,0
C00127,1,6,714.8,124.0,124.0,590.8,0
C00127,2,2,1416.01,49.0,49.0,1367.01,0
C00127,3,2,1159.3,88.0,88.0,1071.3,0
C00127,5,1,533.07,79.0,79.0,454.07,0
C00127,6,2,424.75,106.0,106.0,318.75,0
C00127,7,1,963.45,37.0,37.0,926.45,0
C00127,8,5,488.05,105.0,105.0,383.05,0
C00128,1,4,1064.31,120.0,120.0,944.31,0
C00128,2,1,955.37,11.0,11.0,944.37,0
C00128,3,1,926.59,67.0,67.0,859.59,0
C00128,4,2,560.49,121.0,121.0,439.49,0
C00128,5,1,522.76,100.0,100.0,422.76,0
C00128,6,1,828.79,57.0,57.0,771.79,0
C00128,8,1,1295.15,154.0,154.0,1141.15,0
C00129,2,4,583.66,200.0,200.0,383.66,0
C00129,3,6,559.56,97.0,97.0,462.56,0
C00129,4,3,1001.64,200.0,200.0,801.64,0
C00129,5,5,471.61,192.0,192.0,279.61,0
C00129,6,5,664.2,60.0,60.0,604.2,0
C00129,7,6,803.21,121.0,121.0,682.21,0
C00129,8,3,1125.72,22.0,22.0,1103.72,0
C00130,1,4,1334.18,46.0,46.0,1288.18,0
C00130,2,2,1229.75,20.0,20.0,1209.75,0
C00130,3,1,777.67,60.0,60.0,717.67,0
C00130,4,1,829.81,146.0,146.0,683.81,0
C00130,5,2,807.78,58.0,58.0,749.78,0
C00130,6,1,581.8,86.0,86.0,495.8,0
C00130,7,1,1378.23,51.0,51.0,1327.23,0
C00130,8,3,467.42,152.0,152.0,315.42,0
C00131,1,7,787.5,200.0,200.0,587.5,0
C00131,2,6,710.64,140.0,140.0,570.64,0
C00131,3,7,804.48,166.0,166.0,638.48,0
C00131,4,6,441.45,180.0,180.0,261.45,0
C00131,5,6,896.09,129.0,129.0,767.09,0
C00131,6,6,921.3,148.0,148.0,773.3,0
C00131,7,6,775.0,189.0,189.0,586.0,0
C00131,8,7,490.85,132.0,132.0,358.85,0
C00132,1,5,684.6,137.0,137.0,547.6,0
C00132,2,6,391.91,29.0,29.0,362.91,0
C00132,3,6,743.09,200.0,200.0,543.09,0
C00132,5,3,488.7,163.0,163.0,325.7,0
C00132,7,6,987.25,200.0,200.0,787.25,0
C00133,1,1,1092.85,39.0,39.0,1053.85,0
C00133,2,2,891.36,52.0,52.0,839.36,0
C00133,3,1,1004.18,126.0,126.0,878.18,0
C00133,4,1,906.59,185.0,185.0,721.59,0
C00133,5,2,1183.96,109.0,109.0,1074.96,0
C00133,6,1,783.76,50.0,50.0,733.76,0
C00133,7,1,1142.1,179.0,179.0,963.1,0
C00133,8,1,791.41,127.0,127.0,664.41,0
C00134,1,6,721.62,200.0,200.0,521.62,0
C00134,2,7,957.99,200.0,200.0,757.99,0
C00134,3,6,740.24,146.0,146.0,594.24,0
C00134,4,3,575.54,118.0,118.0,457.54,0
C00134,5,5,894.59,10.0,10.0,884.59,0
C00134,6,4,280.81,200.0,200.0,80.81,0
C00134,7,7,884.48,129.0,129.0,755.48,0
C00135,1,1,955.99,11.0,11.0,944.99,0
C00135,2,1,970.61,24.0,24.0,946.61,0
C00135,3,2,563.96,44.0,44.0,519.96,0
C00135,4,1,940.87,116.0,116.0,824.87,0
C00135,5,1,817.75,73.0,73.0,744.75,0
C00135,6,1,1127.53,51.0,51.0,1076.53,0
C00135,7,1,912.53,76.0,76.0,836.53,0
C00135,8,1,877.69,65.0,65.0,812.69,0
C00136,1,6,961.29,200.0,200.0,761.29,0
C00136,2,7,584.35,200.0,200.0,384.35,0
C00136,3,7,741.23,183.0,183.0,558.23,0
C00136,4,6,803.51,200.0,200.0,603.51,0
C00136,5,6,434.17,200.0,200.0,234.17,0
C00136,6,7,853.69,107.0,107.0,746.69,0
C00136,7,7,805.43,135.0,135.0,670.43,0
C00136,8,7,776.32,186.0,186.0,590.32,0
C00137,1,5,777.31,47.0,47.0,730.31,0
C00137,2,6,617.09,61.0,61.0,556.09,0
C00137,3,5,531.59,140.0,140.0,391.59,0
C00137,4,3,880.78,99.0,99.0,781.78,0
C00137,5,6,701.27,200.0,200.0,501.27,0
C00137,7,6,829.94,83.0,83.0,746.94,0
C00137,8,4,688.0,142.0,142.0,546.0,0
C00138,1,7,624.85,109.0,109.0,515.85,0
C00138,2,6,690.84,200.0,200.0,490.84,0
C00138,3,7,482.77,107.0,107.0,375.77,0
C00138,4,6,568.61,200.0,200.0,368.61,0
C00138,5,7,521.15,200.0,200.0,321.15,0
C00138,6,7,766.37,146.0,146.0,620.37,0
C00138,7,7,674.27,109.0,109.0,565.27,0
C00138,8,7,596.76,200.0,200.0,396.76,0
C00139,1,2,843.65,137.0,137.0,706.65,0
C00139,2,1,802.23,63.0,63.0,739.23,0
C00139,3,6,237.12,200.0,200.0,37.12,0
C00139,4,1,1355.32,43.0,43.0,1312.32,0
C00139,6,2,1104.85,38.0,38.0,1066.85,0
C00139,7,5,343.43,58.0,58.0,285.43,0
C00139,8,6,910.1,83.0,83.0,827.1,0
C00140,1,6,634.45,191.0,191.0,443.45,0
C00140,2,6,558.89,200.0,200.0,358.89,0
C00140,3,6,856.9,200.0,200.0,656.9,0
C00140,4,6,806.31,200.0,200.0,606.31,0
C00140,5,3,653.1,70.0,70.0,583.1,0
C00140,6,5,586.89,200.0,200.0,386.89,0
C00140,7,5,544.79,109.0,109.0,435.79,0
C00140,8,6,679.08,75.0,75.0,604.08,0
C00141,2,4,522.11,118.0,118.0,404.11,0
C00141,3,7,510.01,135.0,135.0,375.01,0
C00141,4,4,610.8,49.0,49.0,561.8,0
C00141,5,5,842.45,154.0,154.0,688.45,0
C00141,6,7,714.62,118.0,118.0,596.62,0
C00141,7,7,866.99,200.0,200.0,666.99,0
C00141,8,3,439.56,134.0,134.0,305.56,0
C00142,1,5,511.52,75.0,75.0,436.52,0
C00142,2,7,977.08,200.0,200.0,777.08,0
C00142,3,3,671.16,142.0,142.0,529.16,0
C00142,4,7,722.65,200.0,200.0,522.65,0
C00142,5,4,517.59,194.0,194.0,323.59,0
C00142,6,6,570.83,200.0,200.0,370.83,0
C00142,7,6,634.0,75.0,75.0,559.0,0
C00142,8,4,754.84,124.0,124.0,630.84,0
C00143,1,6,607.96,143.0,143.0,464.96,0
C00143,2,4,477.41,32.0,32.0,445.41,0
C00143,3,4,896.99,154.0,154.0,742.99,0
C00143,4,4,626.45,40.0,40.0,586.45,0
C00143,5,6,629.18,27.0,27.0,602.18,0
C00143,6,3,656.8,92.0,92.0,564.8,0
C00143,7,3,883.48,75.0,75.0,808.48,0
C00144,2,3,800.19,116.0,116.0,684.19,0
C00144,3,4,634.2,158.0,158.0,476.2,0
C00144,5,5,536.41,71.0,71.0,465.41,0
C00144,7,3,719.61,59.0,59.0,660.61,0
C00145,1,1,599.74,98.0,98.0,501.74,0
C00145,2,2,1009.67,23.0,23.0,986.67,0
C00145,3,1,721.97,43.0,43.0,678.97,0
C00145,4,1,510.92,112.0,112.0,398.92,0
C00145,5,1,946.95,127.0,127.0,819.95,0
C00145,6,1,343.59,56.0,56.0,287.59,0
C00145,7,1,1200.47,71.0,71.0,1129.47,0
C00145,8,1,709.46,100.0,100.0,609.46,0
C00146,1,4,618.13,74.0,74.0,544.13,0
C00146,2,1,834.75,60.0,60.0,774.75,0
C00146,3,1,773.9,86.0,86.0,687.9,0
C00146,4,6,846.47,75.0,75.0,771.47,0
C00146,5,1,595.11,45.0,45.0,550.11,0
C00146,6,3,771.79,81.0,81.0,690.79,0
C00146,7,2,825.97,61.0,61.0,764.97,0
C00146,8,6,762.59,104.0,104.0,658.59,0
C00147,1,5,1204.05,200.0,200.0,1004.05,0
C00147,2,6,835.5,135.0,135.0,700.5,0
C00147,3,5,285.07,146.0,146.0,139.07,0
C00147,4,4,813.08,72.0,72.0,741.08,0
