customer_id,week,day_in_window,card_amount_rs,scratched,deliberately_expired,added_to_wallet
C00012,7,6,16.0,1,0,16.0
C00012,7,7,8.0,1,0,8.0
C00012,8,1,,0,0,0.0
C00012,8,2,,0,0,0.0
C00012,8,3,4.0,1,0,4.0
C00012,8,4,,0,0,0.0
C00012,8,5,6.0,1,0,6.0
C00012,8,6,11.0,1,0,11.0
C00012,8,7,,0,0,0.0
C00013,1,1,,0,0,0.0
C00013,1,2,39.0,1,0,39.0
C00013,1,3,,0,0,0.0
C00013,1,4,22.0,1,0,22.0
C00013,1,5,,0,0,0.0
C00013,1,6,4.0,1,0,4.0
C00013,1,7,,0,0,0.0
C00013,2,1,10.0,1,0,10.0
C00013,2,2,8.0,1,0,8.0
C00013,2,3,2.0,1,0,2.0
C00013,2,4,5.0,1,0,5.0
C00013,2,5,,0,0,0.0
C00013,2,6,,0,0,0.0
C00013,2,7,,0,0,0.0
C00013,3,1,2.0,1,0,2.0
C00013,3,2,15.0,1,0,15.0
C00013,3,3,26.0,1,0,26.0
C00013,3,4,7.0,1,0,7.0
C00013,3,5,26.0,1,0,26.0
C00013,3,6,13.0,1,1,0.0
C00013,3,7,18.0,1,0,18.0
C00013,4,1,7.0,1,0,7.0
C00013,4,2,6.0,1,0,6.0
C00013,4,3,,0,0,0.0
C00013,4,4,,0,0,0.0
C00013,4,5,1.0,1,0,1.0
C00013,4,6,28.0,1,0,28.0
C00013,4,7,13.0,1,0,13.0
C00013,5,1,49.0,1,0,49.0
C00013,5,2,5.0,1,0,5.0
C00013,5,3,100.0,1,0,100.0
C00013,5,4,17.0,1,0,17.0
C00013,5,5,84.0,1,0,29.0
C00013,5,6,73.0,1,0,0.0
C00013,5,7,5.0,1,0,0.0
C00013,6,1,5.0,1,0,5.0
C00013,6,2,37.0,1,0,37.0
C00013,6,3,47.0,1,0,47.0
C00013,6,4,,0,0,0.0
C00013,6,5,,0,0,0.0
C00013,6,6,12.0,1,0,12.0
C00013,6,7,,0,0,0.0
C00013,7,1,45.0,1,0,45.0
C00013,7,2,18.0,1,0,18.0
C00013,7,3,,0,0,0.0
C00013,7,4,2.0,1,0,2.0
C00013,7,5,17.0,1,0,17.0
C00013,7,6,,0,0,0.0
C00013,7,7,29.0,1,0,29.0
C00013,8,1,17.0,1,0,17.0
C00013,8,2,42.0,1,0,42.0
C00013,8,3,5.0,1,0,5.0
C00013,8,4,28.0,1,0,28.0
C00013,8,5,12.0,1,1,0.0
C00013,8,6,4.0,1,1,0.0
C00013,8,7,26.0,1,0,26.0
C00014,1,1,6.0,1,0,6.0
C00014,1,2,,0,0,0.0
C00014,1,3,8.0,1,0,8.0
C00014,1,4,43.0,1,0,43.0
C00014,1,5,32.0,1,0,32.0
C00014,1,6,,0,0,0.0
C00014,1,7,60.0,1,0,60.0
C00014,2,1,1.0,1,0,1.0
C00014,2,2,,0,0,0.0
C00014,2,3,26.0,1,0,26.0
C00014,2,4,43.0,1,0,43.0
C00014,2,5,,0,0,0.0
C00014,2,6,53.0,1,0,53.0
C00014,2,7,,0,0,0.0
C00014,3,1,13.0,1,0,13.0
C00014,3,2,,0,0,0.0
C00014,3,3,8.0,1,0,8.0
C00014,3,4,,0,0,0.0
C00014,3,5,71.0,1,0,71.0
C00014,3,6,3.0,1,0,3.0
C00014,3,7,2.0,1,0,2.0
C00014,4,1,1.0,1,0,1.0
C00014,4,2,1.0,1,0,1.0
C00014,4,3,62.0,1,0,62.0
C00014,4,4,60.0,1,0,60.0
C00014,4,5,4.0,1,0,4.0
C00014,4,6,,0,0,0.0
C00014,4,7,1.0,1,0,1.0
C00014,5,1,,0,0,0.0
C00014,5,2,26.0,1,0,26.0
C00014,5,3,30.0,1,0,30.0
C00014,5,4,,0,0,0.0
C00014,5,5,6.0,1,0,6.0
C00014,5,6,,0,0,0.0
C00014,5,7,,0,0,0.0
C00014,6,1,10.0,1,0,10.0
C00014,6,2,,0,0,0.0
C00014,6,3,2.0,1,0,2.0
C00014,6,4,,0,0,0.0
C00014,6,5,53.0,1,0,53.0
C00014,6,6,,0,0,0.0
C00014,6,7,,0,0,0.0
C00014,7,1,35.0,1,0,35.0
C00014,7,2,,0,0,0.0
C00014,7,3,4.0,1,0,4.0
C00014,7,4,,0,0,0.0
C00014,7,5,41.0,1,0,41.0
C00014,7,6,,0,0,0.0
C00014,7,7,,0,0,0.0
C00014,8,1,25.0,1,0,25.0
C00014,8,2,3.0,1,0,3.0
C00014,8,3,,0,0,0.0
C00014,8,4,,0,0,0.0
C00014,8,5,,0,0,0.0
C00014,8,6,,0,0,0.0
C00014,8,7,1.0,1,0,1.0
C00015,1,1,87.0,1,0,87.0
C00015,1,2,96.0,1,0,96.0
C00015,1,3,28.0,1,0,17.0
C00015,1,4,1.0,1,0,0.0
C00015,1,5,,0,0,0.0
C00015,1,6,7.0,1,0,0.0
C00015,1,7,39.0,1,0,0.0
C00015,2,1,6.0,1,0,6.0
C00015,2,2,17.0,1,0,17.0
C00015,2,3,1.0,1,0,1.0
C00015,2,4,,0,0,0.0
C00015,2,5,1.0,1,0,1.0
C00015,2,6,,0,0,0.0
C00015,2,7,,0,0,0.0
C00015,3,1,27.0,1,0,27.0
C00015,3,2,44.0,1,0,44.0
C00015,3,3,6.0,1,0,6.0
C00015,3,4,,0,0,0.0
C00015,3,5,5.0,1,0,5.0
C00015,3,6,59.0,1,0,59.0
C00015,3,7,100.0,1,0,59.0
C00015,4,1,6.0,1,0,6.0
C00015,4,2,5.0,1,0,5.0
C00015,4,3,12.0,1,0,12.0
C00015,4,4,,0,0,0.0
C00015,4,5,,0,0,0.0
C00015,4,6,,0,0,0.0
C00015,4,7,,0,0,0.0
C00015,5,1,4.0,1,0,4.0
C00015,5,2,20.0,1,0,20.0
C00015,5,3,36.0,1,0,36.0
C00015,5,4,,0,0,0.0
C00015,5,5,,0,0,0.0
C00015,5,6,,0,0,0.0
C00015,5,7,,0,0,0.0
C00015,6,1,15.0,1,0,15.0
C00015,6,2,2.0,1,0,2.0
C00015,6,3,2.0,1,0,2.0
C00015,6,4,,0,0,0.0
C00015,6,5,,0,0,0.0
C00015,6,6,,0,0,0.0
C00015,6,7,,0,0,0.0
C00015,7,1,,0,0,0.0
C00015,7,2,,0,0,0.0
C00015,7,3,,0,0,0.0
C00015,7,4,25.0,1,0,25.0
C00015,7,5,,0,0,0.0
C00015,7,6,3.0,1,0,3.0
C00015,7,7,17.0,1,0,17.0
C00015,8,1,10.0,1,0,10.0
C00015,8,2,1.0,1,0,1.0
C00015,8,3,3.0,1,0,3.0
C00015,8,4,54.0,1,0,54.0
C00015,8,5,10.0,1,0,10.0
C00015,8,6,,0,0,0.0
C00015,8,7,,0,0,0.0
C00016,1,1,4.0,1,0,4.0
C00016,1,2,6.0,1,0,6.0
C00016,1,3,4.0,1,0,4.0
C00016,1,4,46.0,1,0,46.0
C00016,1,5,,0,0,0.0
C00016,1,6,22.0,1,0,22.0
C00016,1,7,,0,0,0.0
C00016,2,1,5.0,1,0,5.0
C00016,2,2,22.0,1,0,22.0
C00016,2,3,11.0,1,0,11.0
C00016,2,4,14.0,1,0,14.0
C00016,2,5,80.0,1,0,80.0
C00016,2,6,,0,0,0.0
C00016,2,7,22.0,1,0,22.0
C00016,3,1,19.0,1,0,19.0
C00016,3,2,20.0,1,0,20.0
C00016,3,3,30.0,1,0,30.0
C00016,3,4,3.0,1,0,3.0
C00016,3,5,4.0,1,0,4.0
C00016,3,6,6.0,1,0,6.0
C00016,3,7,,0,0,0.0
C00016,4,1,39.0,1,0,39.0
C00016,4,2,7.0,1,0,7.0
C00016,4,3,,0,0,0.0
C00016,4,4,8.0,1,0,8.0
C00016,4,5,1.0,1,0,1.0
C00016,4,6,11.0,1,0,11.0
C00016,4,7,100.0,1,0,100.0
C00016,5,1,6.0,1,0,6.0
C00016,5,2,1.0,1,0,1.0
C00016,5,3,11.0,1,0,11.0
C00016,5,4,42.0,1,0,42.0
C00016,5,5,,0,0,0.0
C00016,5,6,12.0,1,0,12.0
C00016,5,7,18.0,1,0,18.0
C00016,6,1,,0,0,0.0
C00016,6,2,25.0,1,0,25.0
C00016,6,3,,0,0,0.0
C00016,6,4,1.0,1,0,1.0
C00016,6,5,,0,0,0.0
C00016,6,6,48.0,1,0,48.0
C00016,6,7,28.0,1,0,28.0
C00016,7,1,,0,0,0.0
C00016,7,2,6.0,1,0,6.0
C00016,7,3,4.0,1,0,4.0
C00016,7,4,51.0,1,0,51.0
C00016,7,5,3.0,1,0,3.0
C00016,7,6,18.0,1,0,18.0
C00016,7,7,10.0,1,0,10.0
C00016,8,1,,0,0,0.0
C00016,8,2,1.0,1,0,1.0
C00016,8,3,,0,0,0.0
C00016,8,4,20.0,1,0,20.0
C00016,8,5,,0,0,0.0
C00016,8,6,,0,0,0.0
C00016,8,7,58.0,1,0,58.0
C00017,1,1,5.0,1,0,5.0
C00017,1,2,20.0,1,0,20.0
C00017,1,3,,0,0,0.0
C00017,1,4,,0,0,0.0
C00017,1,5,,0,0,0.0
C00017,1,6,7.0,1,0,7.0
C00017,1,7,,0,0,0.0
C00017,2,1,15.0,1,0,15.0
C00017,2,2,21.0,1,0,21.0
C00017,2,3,20.0,1,0,20.0
C00017,2,4,,0,0,0.0
C00017,2,5,,0,0,0.0
C00017,2,6,,0,0,0.0
C00017,2,7,13.0,1,0,13.0
C00017,3,1,1.0,1,0,1.0
C00017,3,2,4.0,1,0,4.0
C00017,3,3,18.0,1,0,18.0
C00017,3,4,,0,0,0.0
C00017,3,5,,0,0,0.0
C00017,3,6,,0,0,0.0
C00017,3,7,14.0,1,0,14.0
C00017,4,1,9.0,1,0,9.0
C00017,4,2,9.0,1,0,9.0
C00017,4,3,7.0,1,0,7.0
C00017,4,4,,0,0,0.0
C00017,4,5,8.0,1,0,8.0
C00017,4,6,,0,0,0.0
C00017,4,7,,0,0,0.0
C00017,5,1,,0,0,0.0
C00017,5,2,,0,0,0.0
C00017,5,3,8.0,1,0,8.0
C00017,5,4,,0,0,0.0
C00017,5,5,,0,0,0.0
C00017,5,6,23.0,1,0,23.0
C00017,5,7,3.0,1,0,3.0
C00017,6,1,,0,0,0.0
C00017,6,2,79.0,1,0,79.0
C00017,6,3,13.0,1,0,13.0
C00017,6,4,22.0,1,0,22.0
C00017,6,5,18.0,1,0,18.0
C00017,6,6,1.0,1,0,1.0
C00017,6,7,12.0,1,0,12.0
C00017,7,1,33.0,1,0,33.0
C00017,7,2,48.0,1,0,48.0
C00017,7,3,52.0,1,0,52.0
C00017,7,4,,0,0,0.0
C00017,7,5,,0,0,0.0
C00017,7,6,,0,0,0.0
C00017,7,7,23.0,1,0,23.0
C00017,8,1,5.0,1,0,5.0
C00017,8,2,14.0,1,0,14.0
C00017,8,3,15.0,1,0,15.0
C00017,8,4,7.0,1,0,7.0
C00017,8,5,31.0,1,0,31.0
C00017,8,6,13.0,1,0,13.0
C00017,8,7,,0,0,0.0
C00018,1,1,72.0,1,0,72.0
C00018,1,2,100.0,1,0,100.0
C00018,1,3,1.0,1,0,1.0
C00018,1,4,76.0,1,0,27.0
C00018,1,5,53.0,1,0,0.0
C00018,1,6,22.0,1,0,0.0
C00018,1,7,27.0,1,0,0.0
C00018,2,1,50.0,1,0,50.0
C00018,2,2,50.0,1,0,50.0
C00018,2,3,17.0,1,0,17.0
C00018,2,4,1.0,1,0,1.0
C00018,2,5,28.0,1,0,28.0
C00018,2,6,8.0,1,1,0.0
C00018,2,7,1.0,1,1,0.0
C00018,3,1,73.0,1,0,73.0
C00018,3,2,15.0,1,0,15.0
C00018,3,3,60.0,1,0,60.0
C00018,3,4,16.0,1,0,16.0
C00018,3,5,16.0,1,0,16.0
C00018,3,6,32.0,1,0,20.0
C00018,3,7,61.0,1,0,0.0
C00018,4,1,13.0,1,0,13.0
C00018,4,2,73.0,1,0,73.0
C00018,4,3,5.0,1,0,5.0
C00018,4,4,72.0,1,0,72.0
C00018,4,5,36.0,1,0,36.0
C00018,4,6,25.0,1,0,1.0
C00018,4,7,7.0,1,1,0.0
C00018,5,1,22.0,1,0,22.0
C00018,5,2,7.0,1,0,7.0
C00018,5,3,8.0,1,0,8.0
C00018,5,4,4.0,1,0,4.0
C00018,5,5,32.0,1,0,32.0
C00018,5,6,74.0,1,0,74.0
C00018,5,7,100.0,1,0,53.0
C00018,6,1,82.0,1,0,82.0
C00018,6,2,29.0,1,0,29.0
C00018,6,3,16.0,1,0,16.0
C00018,6,4,47.0,1,0,47.0
C00018,6,5,3.0,1,1,0.0
C00018,6,6,20.0,1,0,20.0
C00018,6,7,2.0,1,1,0.0
C00018,7,1,100.0,1,0,100.0
C00018,7,2,25.0,1,0,25.0
C00018,7,3,19.0,1,0,19.0
C00018,7,4,34.0,1,0,34.0
C00018,7,5,1.0,1,0,1.0
C00018,7,6,19.0,1,1,0.0
C00018,7,7,39.0,1,0,21.0
C00018,8,1,43.0,1,0,43.0
C00018,8,2,13.0,1,0,13.0
C00018,8,3,8.0,1,0,8.0
C00018,8,4,38.0,1,0,38.0
C00018,8,5,17.0,1,1,0.0
C00018,8,6,100.0,1,0,98.0
C00018,8,7,27.0,1,0,0.0
C00019,1,1,1.0,1,0,1.0
C00019,1,2,54.0,1,0,54.0
C00019,1,3,78.0,1,0,78.0
C00019,1,4,7.0,1,0,7.0
C00019,1,5,21.0,1,0,21.0
C00019,1,6,47.0,1,0,39.0
C00019,1,7,73.0,1,0,0.0
C00019,2,1,2.0,1,0,2.0
C00019,2,2,21.0,1,0,21.0
C00019,2,3,45.0,1,0,45.0
C00019,2,4,41.0,1,0,41.0
C00019,2,5,44.0,1,0,44.0
C00019,2,6,29.0,1,0,29.0
C00019,2,7,58.0,1,0,18.0
C00019,3,1,,0,0,0.0
C00019,3,2,7.0,1,0,7.0
C00019,3,3,3.0,1,0,3.0
C00019,3,4,,0,0,0.0
C00019,3,5,,0,0,0.0
C00019,3,6,,0,0,0.0
C00019,3,7,18.0,1,0,18.0
C00019,4,1,5.0,1,0,5.0
C00019,4,2,58.0,1,0,58.0
C00019,4,3,,0,0,0.0
C00019,4,4,,0,0,0.0
C00019,4,5,,0,0,0.0
C00019,4,6,13.0,1,0,13.0
C00019,4,7,,0,0,0.0
C00019,5,1,40.0,1,0,40.0
C00019,5,2,15.0,1,0,15.0
C00019,5,3,87.0,1,0,87.0
C00019,5,4,32.0,1,0,32.0
C00019,5,5,23.0,1,0,23.0
C00019,5,6,4.0,1,0,3.0
C00019,5,7,25.0,1,0,0.0
C00019,6,1,66.0,1,0,66.0
C00019,6,2,27.0,1,0,27.0
C00019,6,3,39.0,1,0,39.0
C00019,6,4,26.0,1,0,26.0
C00019,6,5,37.0,1,0,37.0
C00019,6,6,24.0,1,0,5.0
C00019,6,7,,0,0,0.0
C00019,7,1,9.0,1,0,9.0
C00019,7,2,,0,0,0.0
C00019,7,3,,0,0,0.0
C00019,7,4,,0,0,0.0
C00019,7,5,8.0,1,0,8.0
C00019,7,6,21.0,1,0,21.0
C00019,7,7,,0,0,0.0
C00019,8,1,13.0,1,0,13.0
C00019,8,2,99.0,1,0,99.0
C00019,8,3,1.0,1,0,1.0
C00019,8,4,50.0,1,0,50.0
C00019,8,5,1.0,1,0,1.0
C00019,8,6,1.0,1,1,0.0
C00019,8,7,28.0,1,0,28.0
C00020,1,1,22.0,1,0,22.0
C00020,1,2,41.0,1,0,41.0
C00020,1,3,31.0,1,0,31.0
C00020,1,4,26.0,1,0,26.0
C00020,1,5,24.0,1,0,24.0
C00020,1,6,64.0,1,0,56.0
C00020,1,7,14.0,1,1,0.0
C00020,2,1,28.0,1,0,28.0
C00020,2,2,64.0,1,0,64.0
C00020,2,3,,0,0,0.0
C00020,2,4,,0,0,0.0
C00020,2,5,,0,0,0.0
C00020,2,6,,0,0,0.0
C00020,2,7,29.0,1,0,29.0
C00020,3,1,,0,0,0.0
C00020,3,2,,0,0,0.0
C00020,3,3,17.0,1,0,17.0
C00020,3,4,1.0,1,0,1.0
C00020,3,5,4.0,1,0,4.0
C00020,3,6,3.0,1,0,3.0
C00020,3,7,,0,0,0.0
C00020,4,1,10.0,1,0,10.0
C00020,4,2,,0,0,0.0
C00020,4,3,12.0,1,0,12.0
C00020,4,4,31.0,1,0,31.0
C00020,4,5,24.0,1,0,24.0
C00020,4,6,51.0,1,0,51.0
C00020,4,7,,0,0,0.0
C00020,5,1,23.0,1,0,23.0
C00020,5,2,,0,0,0.0
C00020,5,3,19.0,1,0,19.0
C00020,5,4,,0,0,0.0
C00020,5,5,,0,0,0.0
C00020,5,6,36.0,1,0,36.0
C00020,5,7,,0,0,0.0
C00020,6,1,42.0,1,0,42.0
C00020,6,2,61.0,1,0,61.0
C00020,6,3,40.0,1,0,40.0
C00020,6,4,13.0,1,0,13.0
C00020,6,5,5.0,1,0,5.0
C00020,6,6,34.0,1,0,34.0
C00020,6,7,5.0,1,1,0.0
C00020,7,1,1.0,1,0,1.0
C00020,7,2,4.0,1,0,4.0
C00020,7,3,11.0,1,0,11.0
C00020,7,4,,0,0,0.0
C00020,7,5,20.0,1,0,20.0
C00020,7,6,,0,0,0.0
C00020,7,7,16.0,1,0,16.0
C00020,8,1,21.0,1,0,21.0
C00020,8,2,15.0,1,0,15.0
C00020,8,3,7.0,1,0,7.0
C00020,8,4,24.0,1,0,24.0
C00020,8,5,31.0,1,0,31.0
C00020,8,6,7.0,1,0,7.0
C00020,8,7,,0,0,0.0
C00021,1,1,4.0,1,0,4.0
C00021,1,2,21.0,1,0,21.0
C00021,1,3,5.0,1,0,5.0
C00021,1,4,,0,0,0.0
C00021,1,5,,0,0,0.0
C00021,1,6,,0,0,0.0
C00021,1,7,,0,0,0.0
C00021,2,1,1.0,1,0,1.0
C00021,2,2,23.0,1,0,23.0
C00021,2,3,3.0,1,0,3.0
C00021,2,4,,0,0,0.0
C00021,2,5,11.0,1,0,11.0
C00021,2,6,,0,0,0.0
C00021,2,7,36.0,1,0,36.0
C00021,3,1,3.0,1,0,3.0
C00021,3,2,36.0,1,0,36.0
C00021,3,3,10.0,1,0,10.0
C00021,3,4,,0,0,0.0
C00021,3,5,,0,0,0.0
C00021,3,6,,0,0,0.0
C00021,3,7,,0,0,0.0
C00021,4,1,1.0,1,0,1.0
C00021,4,2,3.0,1,0,3.0
C00021,4,3,1.0,1,0,1.0
C00021,4,4,,0,0,0.0
C00021,4,5,,0,0,0.0
C00021,4,6,,0,0,0.0
C00021,4,7,,0,0,0.0
C00021,5,1,1.0,1,0,1.0
C00021,5,2,5.0,1,0,5.0
C00021,5,3,54.0,1,0,54.0
C00021,5,4,,0,0,0.0
C00021,5,5,,0,0,0.0
C00021,5,6,,0,0,0.0
C00021,5,7,,0,0,0.0
C00021,6,1,7.0,1,0,7.0
C00021,6,2,1.0,1,0,1.0
C00021,6,3,1.0,1,0,1.0
C00021,6,4,,0,0,0.0
C00021,6,5,,0,0,0.0
C00021,6,6,,0,0,0.0
C00021,6,7,,0,0,0.0
C00021,7,1,8.0,1,0,8.0
C00021,7,2,3.0,1,0,3.0
C00021,7,3,15.0,1,0,15.0
C00021,7,4,,0,0,0.0
C00021,7,5,,0,0,0.0
C00021,7,6,5.0,1,0,5.0
C00021,7,7,,0,0,0.0
C00021,8,1,20.0,1,0,20.0
C00021,8,2,21.0,1,0,21.0
C00021,8,3,8.0,1,0,8.0
C00021,8,4,,0,0,0.0
C00021,8,5,,0,0,0.0
C00021,8,6,,0,0,0.0
C00021,8,7,,0,0,0.0
C00022,1,1,29.0,1,0,29.0
C00022,1,2,36.0,1,0,36.0
C00022,1,3,41.0,1,0,41.0
C00022,1,4,72.0,1,0,72.0
C00022,1,5,26.0,1,0,22.0
C00022,1,6,30.0,1,0,0.0
C00022,1,7,1.0,1,1,0.0
C00022,2,1,76.0,1,0,76.0
C00022,2,2,2.0,1,0,2.0
C00022,2,3,49.0,1,0,49.0
C00022,2,4,34.0,1,0,34.0
C00022,2,5,17.0,1,0,17.0
C00022,2,6,1.0,1,0,1.0
C00022,2,7,3.0,1,1,0.0
C00022,3,1,46.0,1,0,46.0
C00022,3,2,78.0,1,0,78.0
C00022,3,3,27.0,1,0,27.0
C00022,3,4,21.0,1,0,21.0
C00022,3,5,42.0,1,0,28.0
C00022,3,6,15.0,1,1,0.0
C00022,3,7,1.0,1,1,0.0
C00022,4,1,100.0,1,0,100.0
C00022,4,2,11.0,1,0,11.0
C00022,4,3,8.0,1,0,8.0
C00022,4,4,100.0,1,0,81.0
C00022,4,5,100.0,1,0,0.0
C00022,4,6,15.0,1,0,0.0
C00022,4,7,13.0,1,1,0.0
C00022,5,1,9.0,1,0,9.0
C00022,5,2,5.0,1,0,5.0
C00022,5,3,100.0,1,0,100.0
C00022,5,4,9.0,1,0,9.0
C00022,5,5,3.0,1,0,3.0
C00022,5,6,31.0,1,0,31.0
C00022,5,7,24.0,1,0,24.0
C00022,6,1,49.0,1,0,49.0
C00022,6,2,3.0,1,0,3.0
C00022,6,3,63.0,1,0,63.0
C00022,6,4,88.0,1,0,85.0
C00022,6,5,7.0,1,0,0.0
C00022,6,6,1.0,1,0,0.0
C00022,6,7,65.0,1,0,0.0
C00022,7,1,3.0,1,0,3.0
C00022,7,2,17.0,1,0,17.0
C00022,7,3,1.0,1,0,1.0
C00022,7,4,36.0,1,0,36.0
C00022,7,5,95.0,1,0,95.0
C00022,7,6,2.0,1,1,0.0
C00022,7,7,56.0,1,0,48.0
C00022,8,1,8.0,1,0,8.0
C00022,8,2,5.0,1,0,5.0
C00022,8,3,43.0,1,0,43.0
C00022,8,4,3.0,1,0,3.0
C00022,8,5,9.0,1,0,9.0
C00022,8,6,1.0,1,1,0.0
C00022,8,7,32.0,1,0,32.0
C00023,1,1,100.0,1,0,100.0
C00023,1,2,62.0,1,0,62.0
C00023,1,3,65.0,1,0,38.0
C00023,1,4,29.0,1,0,0.0
C00023,1,5,100.0,1,0,0.0
C00023,1,6,64.0,1,0,0.0
C00023,1,7,45.0,1,0,0.0
C00023,2,1,9.0,1,0,9.0
C00023,2,2,18.0,1,0,18.0
C00023,2,3,28.0,1,0,28.0
C00023,2,4,4.0,1,0,4.0
C00023,2,5,3.0,1,0,3.0
C00023,2,6,27.0,1,0,27.0
C00023,2,7,77.0,1,0,77.0
C00023,3,1,18.0,1,0,18.0
C00023,3,2,21.0,1,0,21.0
C00023,3,3,6.0,1,0,6.0
C00023,3,4,41.0,1,0,41.0
C00023,3,5,13.0,1,1,0.0
C00023,3,6,32.0,1,0,32.0
C00023,3,7,35.0,1,0,35.0
C00023,4,1,1.0,1,0,1.0
C00023,4,2,41.0,1,0,41.0
C00023,4,3,29.0,1,0,29.0
C00023,4,4,26.0,1,0,26.0
C00023,4,5,76.0,1,0,76.0
C00023,4,6,26.0,1,0,26.0
C00023,4,7,16.0,1,1,0.0
C00023,5,1,6.0,1,0,6.0
C00023,5,2,,0,0,0.0
C00023,5,3,,0,0,0.0
C00023,5,4,21.0,1,0,21.0
C00023,5,5,63.0,1,0,63.0
C00023,5,6,,0,0,0.0
C00023,5,7,5.0,1,0,5.0
C00023,6,1,55.0,1,0,55.0
C00023,6,2,46.0,1,0,46.0
C00023,6,3,,0,0,0.0
C00023,6,4,1.0,1,0,1.0
C00023,6,5,23.0,1,0,23.0
C00023,6,6,31.0,1,0,31.0
C00023,6,7,14.0,1,0,14.0
C00023,7,1,35.0,1,0,35.0
C00023,7,2,8.0,1,0,8.0
C00023,7,3,,0,0,0.0
C00023,7,4,17.0,1,0,17.0
C00023,7,5,6.0,1,0,6.0
C00023,7,6,100.0,1,0,100.0
C00023,7,7,29.0,1,0,29.0
C00023,8,1,21.0,1,0,21.0
C00023,8,2,,0,0,0.0
C00023,8,3,8.0,1,0,8.0
C00023,8,4,,0,0,0.0
C00023,8,5,,0,0,0.0
C00023,8,6,,0,0,0.0
C00023,8,7,1.0,1,0,1.0
C00024,1,1,95.0,1,0,95.0
C00024,1,2,13.0,1,0,13.0
C00024,1,3,1.0,1,0,1.0
C00024,1,4,44.0,1,0,44.0
C00024,1,5,61.0,1,0,47.0
C00024,1,6,1.0,1,1,0.0
C00024,1,7,45.0,1,0,0.0
C00024,2,1,3.0,1,0,3.0
C00024,2,2,,0,0,0.0
C00024,2,3,34.0,1,0,34.0
C00024,2,4,34.0,1,0,34.0
C00024,2,5,,0,0,0.0
C00024,2,6,,0,0,0.0
C00024,2,7,,0,0,0.0
C00024,3,1,17.0,1,0,17.0
C00024,3,2,4.0,1,0,4.0
C00024,3,3,12.0,1,0,12.0
C00024,3,4,12.0,1,0,12.0
C00024,3,5,39.0,1,0,39.0
C00024,3,6,8.0,1,1,0.0
C00024,3,7,3.0,1,0,3.0
C00024,4,1,22.0,1,0,22.0
C00024,4,2,1.0,1,0,1.0
C00024,4,3,7.0,1,0,7.0
C00024,4,4,71.0,1,0,71.0
C00024,4,5,100.0,1,0,99.0
C00024,4,6,1.0,1,1,0.0
C00024,4,7,43.0,1,0,0.0
C00024,5,1,33.0,1,0,33.0
C00024,5,2,6.0,1,0,6.0
C00024,5,3,3.0,1,0,3.0
C00024,5,4,44.0,1,0,44.0
C00024,5,5,44.0,1,0,44.0
C00024,5,6,7.0,1,0,7.0
C00024,5,7,,0,0,0.0
C00024,6,1,46.0,1,0,46.0
C00024,6,2,,0,0,0.0
C00024,6,3,8.0,1,0,8.0
C00024,6,4,61.0,1,0,61.0
C00024,6,5,17.0,1,0,17.0
C00024,6,6,10.0,1,0,10.0
C00024,6,7,,0,0,0.0
C00024,7,1,31.0,1,0,31.0
C00024,7,2,20.0,1,0,20.0
C00024,7,3,11.0,1,0,11.0
C00024,7,4,11.0,1,0,11.0
C00024,7,5,40.0,1,0,40.0
C00024,7,6,75.0,1,0,75.0
C00024,7,7,13.0,1,1,0.0
C00024,8,1,,0,0,0.0
C00024,8,2,32.0,1,0,32.0
C00024,8,3,3.0,1,0,3.0
C00024,8,4,79.0,1,0,79.0
C00024,8,5,54.0,1,0,54.0
C00024,8,6,,0,0,0.0
C00024,8,7,8.0,1,0,8.0
C00025,1,1,,0,0,0.0
C00025,1,2,16.0,1,0,16.0
C00025,1,3,15.0,1,0,15.0
C00025,1,4,7.0,1,0,7.0
C00025,1,5,,0,0,0.0
C00025,1,6,1.0,1,0,1.0
C00025,1,7,22.0,1,0,22.0
C00025,2,1,,0,0,0.0
C00025,2,2,21.0,1,0,21.0
C00025,2,3,7.0,1,0,7.0
C00025,2,4,6.0,1,0,6.0
C00025,2,5,11.0,1,0,11.0
C00025,2,6,,0,0,0.0
C00025,2,7,42.0,1,0,42.0
C00025,3,1,1.0,1,0,1.0
C00025,3,2,4.0,1,0,4.0
C00025,3,3,20.0,1,0,20.0
C00025,3,4,,0,0,0.0
C00025,3,5,,0,0,0.0
C00025,3,6,17.0,1,0,17.0
C00025,3,7,6.0,1,0,6.0
C00025,4,1,18.0,1,0,18.0
C00025,4,2,4.0,1,0,4.0
C00025,4,3,61.0,1,0,61.0
C00025,4,4,,0,0,0.0
C00025,4,5,2.0,1,0,2.0
C00025,4,6,,0,0,0.0
C00025,4,7,4.0,1,0,4.0
C00025,5,1,,0,0,0.0
C00025,5,2,1.0,1,0,1.0
C00025,5,3,21.0,1,0,21.0
C00025,5,4,8.0,1,0,8.0
C00025,5,5,6.0,1,0,6.0
C00025,5,6,,0,0,0.0
C00025,5,7,4.0,1,0,4.0
C00025,6,1,10.0,1,0,10.0
C00025,6,2,44.0,1,0,44.0
C00025,6,3,15.0,1,0,15.0
C00025,6,4,30.0,1,0,30.0
C00025,6,5,,0,0,0.0
C00025,6,6,48.0,1,0,48.0
C00025,6,7,1.0,1,0,1.0
C00025,7,1,,0,0,0.0
C00025,7,2,40.0,1,0,40.0
C00025,7,3,,0,0,0.0
