customer_id,week,day_in_window,sessions,session_dur_min
C00015,5,5,1.67,8.1
C00015,5,6,4.08,18.9
C00015,5,7,3.68,12.7
C00015,6,1,3.89,22.4
C00015,6,2,5.43,32.4
C00015,6,3,0.72,5.0
C00015,6,4,0.78,6.0
C00015,6,5,2.57,7.3
C00015,6,6,3.69,18.4
C00015,6,7,3.49,14.0
C00015,7,1,3.44,15.2
C00015,7,2,4.3,29.6
C00015,7,3,2.93,19.1
C00015,7,4,2.23,14.3
C00015,7,5,5.48,30.7
C00015,7,6,3.1,10.8
C00015,7,7,4.26,26.7
C00015,8,1,3.21,7.7
C00015,8,2,1.82,10.2
C00015,8,3,0.79,4.7
C00015,8,4,3.3,18.9
C00015,8,5,4.11,17.7
C00015,8,6,0.0,0.0
C00015,8,7,1.32,11.5
C00016,1,1,1.84,5.6
C00016,1,2,0.0,1.6
C00016,1,3,2.07,5.0
C00016,1,4,1.58,8.9
C00016,1,5,1.75,10.3
C00016,1,6,4.37,25.4
C00016,1,7,2.18,11.0
C00016,2,1,3.08,12.8
C00016,2,2,2.56,9.6
C00016,2,3,5.77,20.8
C00016,2,4,1.76,8.8
C00016,2,5,2.38,14.3
C00016,2,6,0.54,4.3
C00016,2,7,1.83,11.9
C00016,3,1,2.57,17.2
C00016,3,2,5.37,32.0
C00016,3,3,3.61,19.6
C00016,3,4,2.97,15.3
C00016,3,5,2.17,11.7
C00016,3,6,0.0,0.0
C00016,3,7,3.93,10.4
C00016,4,1,2.07,6.7
C00016,4,2,0.0,0.0
C00016,4,3,2.67,12.0
C00016,4,4,4.83,24.7
C00016,4,5,0.4,2.0
C00016,4,6,0.0,3.0
C00016,4,7,5.79,20.4
C00016,5,1,2.22,8.9
C00016,5,2,6.67,45.5
C00016,5,3,2.85,8.9
C00016,5,4,0.0,1.0
C00016,5,5,0.0,0.0
C00016,5,6,3.27,21.1
C00016,5,7,3.83,16.7
C00016,6,1,2.55,18.6
C00016,6,2,0.82,6.3
C00016,6,3,1.18,9.3
C00016,6,4,0.33,3.4
C00016,6,5,4.03,25.9
C00016,6,6,0.0,2.5
C00016,6,7,4.88,18.2
C00016,7,1,0.0,0.0
C00016,7,2,0.27,2.5
C00016,7,3,2.39,8.2
C00016,7,4,0.54,5.0
C00016,7,5,0.0,0.5
C00016,7,6,6.28,27.0
C00016,7,7,1.89,9.8
C00016,8,1,3.5,23.7
C00016,8,2,3.86,13.9
C00016,8,3,3.12,16.2
C00016,8,4,4.51,20.6
C00016,8,5,5.32,24.5
C00016,8,6,2.54,14.8
C00016,8,7,4.04,19.0
C00017,1,1,4.78,14.8
C00017,1,2,4.03,21.5
C00017,1,3,2.63,10.6
C00017,1,4,6.36,41.5
C00017,1,5,4.82,19.1
C00017,1,6,4.71,24.4
C00017,1,7,3.13,14.9
C00017,2,1,3.89,15.4
C00017,2,2,5.73,30.0
C00017,2,3,4.92,19.1
C00017,2,4,2.43,11.2
C00017,2,5,1.77,10.0
C00017,2,6,0.0,0.0
C00017,2,7,2.41,17.5
C00017,3,1,4.83,26.5
C00017,3,2,4.09,25.0
C00017,3,3,6.67,21.7
C00017,3,4,2.83,19.0
C00017,3,5,1.11,3.4
C00017,3,6,1.32,8.0
C00017,3,7,0.0,2.5
C00017,4,1,4.32,20.8
C00017,4,2,0.0,0.0
C00017,4,3,1.76,11.5
C00017,4,4,2.93,17.9
C00017,4,5,2.23,13.1
C00017,4,6,3.06,13.9
C00017,4,7,0.84,4.3
C00017,5,1,0.0,1.2
C00017,5,2,3.98,22.5
C00017,5,3,7.35,34.0
C00017,5,4,5.73,32.3
C00017,5,5,3.07,8.7
C00017,5,6,1.15,4.9
C00017,5,7,3.59,18.6
C00017,6,1,2.21,14.5
C00017,6,2,2.27,13.6
C00017,6,3,4.49,15.7
C00017,6,4,4.49,24.8
C00017,6,5,4.53,24.5
C00017,6,6,1.14,4.6
C00017,6,7,0.0,1.1
C00017,7,1,4.29,14.8
C00017,7,2,3.1,15.0
C00017,7,3,4.84,25.1
C00017,7,4,1.52,7.4
C00017,7,5,6.85,37.1
C00017,7,6,3.41,20.6
C00017,7,7,3.27,8.1
C00017,8,1,1.08,1.5
C00017,8,2,0.0,0.0
C00017,8,3,1.85,12.3
C00017,8,4,1.36,5.7
C00017,8,5,3.19,20.6
C00017,8,6,1.71,8.6
C00017,8,7,3.15,18.8
C00018,1,1,3.1,20.1
C00018,1,2,2.79,10.8
C00018,1,3,5.26,34.3
C00018,1,4,3.04,13.8
C00018,1,5,1.96,12.1
C00018,1,6,0.0,0.0
C00018,1,7,5.83,27.9
C00018,2,1,0.0,0.7
C00018,2,2,0.65,4.0
C00018,2,3,0.83,2.9
C00018,2,4,2.73,9.0
C00018,2,5,3.78,18.7
C00018,2,6,10.75,47.9
C00018,2,7,2.06,4.5
C00018,3,1,3.8,20.9
C00018,3,2,5.43,33.5
C00018,3,3,1.4,8.6
C00018,3,4,3.03,18.8
C00018,3,5,2.09,11.7
C00018,3,6,10.68,71.1
C00018,3,7,0.1,2.0
C00018,4,1,2.83,12.1
C00018,4,2,3.25,8.9
C00018,4,3,0.96,6.7
C00018,4,4,4.74,24.4
C00018,4,5,2.49,14.1
C00018,4,6,11.82,44.6
C00018,4,7,0.57,0.0
C00018,5,1,4.47,19.8
C00018,5,2,2.47,12.4
C00018,5,3,4.21,23.6
C00018,5,4,1.96,8.5
C00018,5,5,0.0,0.0
C00018,5,6,3.33,9.9
C00018,5,7,8.99,47.5
C00018,6,1,0.64,3.9
C00018,6,2,2.81,16.4
C00018,6,3,2.74,16.5
C00018,6,4,1.8,9.6
C00018,6,5,3.29,15.7
C00018,6,6,4.76,25.5
C00018,6,7,5.87,40.6
C00018,7,1,3.64,11.4
C00018,7,2,2.67,15.7
C00018,7,3,0.74,1.5
C00018,7,4,0.45,2.0
C00018,7,5,2.56,10.1
C00018,7,6,6.04,35.9
C00018,7,7,2.9,16.5
C00018,8,1,0.94,5.6
C00018,8,2,3.06,15.0
C00018,8,3,5.63,27.4
C00018,8,4,1.7,10.2
C00018,8,5,0.39,2.6
C00018,8,6,2.93,14.8
C00018,8,7,0.0,2.5
C00019,1,1,1.45,11.6
C00019,1,2,3.51,16.7
C00019,1,3,5.24,21.5
C00019,1,4,3.7,20.9
C00019,1,5,3.26,11.9
C00019,1,6,11.8,56.1
C00019,1,7,4.82,29.0
C00019,2,1,4.28,27.9
C00019,2,2,5.04,34.0
C00019,2,3,0.0,1.1
C00019,2,4,4.72,19.8
C00019,2,5,2.11,15.9
C00019,2,6,7.39,41.4
C00019,2,7,4.79,27.5
C00019,3,1,6.05,29.4
C00019,3,2,0.62,3.7
C00019,3,3,1.17,3.9
C00019,3,4,5.83,31.9
C00019,3,5,1.55,4.7
C00019,3,6,2.8,7.8
C00019,3,7,0.82,5.0
C00019,4,1,0.0,1.3
C00019,4,2,2.43,12.6
C00019,4,3,4.06,13.7
C00019,4,4,2.91,15.8
C00019,4,5,0.0,0.0
C00019,4,6,2.29,10.6
C00019,4,7,4.69,31.3
C00019,5,1,4.08,15.3
C00019,5,2,4.66,23.6
C00019,5,3,2.63,8.9
C00019,5,4,0.26,0.3
C00019,5,5,0.71,3.5
C00019,5,6,9.06,60.2
C00019,5,7,0.74,6.4
C00019,6,1,3.93,12.0
C00019,6,2,2.28,7.5
C00019,6,3,1.98,7.3
C00019,6,4,1.75,11.3
C00019,6,5,1.03,3.7
C00019,6,6,2.89,10.8
C00019,6,7,0.0,0.9
C00019,7,1,3.48,20.0
C00019,7,2,1.96,9.2
C00019,7,3,2.05,7.8
C00019,7,4,0.94,4.3
C00019,7,5,5.6,23.3
C00019,7,6,6.6,39.7
C00019,7,7,2.46,9.6
C00019,8,1,0.31,2.4
C00019,8,2,3.27,18.9
C00019,8,3,2.67,10.5
C00019,8,4,0.49,0.9
C00019,8,5,2.65,16.9
C00019,8,6,4.81,32.1
C00019,8,7,5.03,23.7
C00020,1,1,3.11,17.6
C00020,1,2,3.46,22.7
C00020,1,3,1.05,3.9
C00020,1,4,2.55,12.0
C00020,1,5,1.46,3.7
C00020,1,6,7.48,44.4
C00020,1,7,2.98,8.9
C00020,2,1,3.2,12.7
C00020,2,2,4.48,19.3
C00020,2,3,2.06,11.2
C00020,2,4,1.96,11.5
C00020,2,5,7.06,24.0
C00020,2,6,1.53,6.6
C00020,2,7,0.46,0.0
C00020,3,1,1.19,9.1
C00020,3,2,0.19,3.1
C00020,3,3,2.97,11.4
C00020,3,4,4.72,22.9
C00020,3,5,2.73,11.2
C00020,3,6,2.91,14.2
C00020,3,7,4.94,27.5
C00020,4,1,1.26,6.9
C00020,4,2,2.67,13.4
C00020,4,3,4.74,16.0
C00020,4,4,3.87,17.1
C00020,4,5,2.37,13.5
C00020,4,6,1.61,3.0
C00020,4,7,0.0,0.0
C00020,5,1,0.1,0.0
C00020,5,2,3.6,20.3
C00020,5,3,0.0,4.0
C00020,5,4,4.85,22.0
C00020,5,5,6.69,37.6
C00020,5,6,2.36,10.8
C00020,5,7,3.6,12.6
C00020,6,1,1.44,5.4
C00020,6,2,0.69,6.6
C00020,6,3,2.19,12.2
C00020,6,4,3.94,18.9
C00020,6,5,0.8,5.2
C00020,6,6,0.0,2.6
C00020,6,7,2.47,15.2
C00020,7,1,1.58,7.8
C00020,7,2,2.74,14.4
C00020,7,3,3.02,18.4
C00020,7,4,3.62,10.9
C00020,7,5,1.03,2.6
C00020,7,6,4.69,21.3
C00020,7,7,2.57,17.6
C00020,8,1,0.57,2.4
C00020,8,2,2.11,9.5
C00020,8,3,2.81,11.7
C00020,8,4,0.25,0.2
C00020,8,5,0.0,1.1
C00020,8,6,7.02,22.8
C00020,8,7,3.42,21.5
C00021,1,1,2.99,18.0
C00021,1,2,6.85,39.1
C00021,1,3,5.67,29.3
C00021,1,4,0.41,3.1
C00021,1,5,1.56,8.2
C00021,1,6,2.91,16.4
C00021,1,7,2.51,8.5
C00021,2,1,1.44,7.9
C00021,2,2,4.58,27.4
C00021,2,3,2.99,19.1
C00021,2,4,1.61,7.5
C00021,2,5,2.51,14.6
C00021,2,6,2.43,15.0
C00021,2,7,1.6,7.4
C00021,3,1,1.83,4.6
C00021,3,2,0.99,7.4
C00021,3,3,1.71,8.5
C00021,3,4,2.43,8.9
C00021,3,5,1.16,3.9
C00021,3,6,0.3,1.0
C00021,3,7,0.25,0.4
C00021,4,1,4.53,12.6
C00021,4,2,5.16,20.8
C00021,4,3,3.57,23.0
C00021,4,4,4.89,19.5
C00021,4,5,0.0,0.1
C00021,4,6,2.41,15.9
C00021,4,7,2.93,17.8
C00021,5,1,5.17,34.4
C00021,5,2,3.89,17.7
C00021,5,3,7.38,50.1
C00021,5,4,2.68,12.9
C00021,5,5,1.47,6.8
C00021,5,6,0.49,2.1
C00021,5,7,6.16,27.2
C00021,6,1,1.17,5.3
C00021,6,2,0.32,4.6
C00021,6,3,4.51,29.3
C00021,6,4,2.76,14.2
C00021,6,5,4.46,16.5
C00021,6,6,0.38,0.0
C00021,6,7,1.17,7.4
C00021,7,1,0.99,6.4
C00021,7,2,0.38,0.8
C00021,7,3,3.52,24.0
C00021,7,4,0.75,3.3
C00021,7,5,1.29,7.1
C00021,7,6,0.72,3.4
C00021,7,7,2.27,12.2
C00021,8,1,1.97,12.6
C00021,8,2,5.58,17.7
C00021,8,3,8.8,42.1
C00021,8,4,3.9,12.2
C00021,8,5,1.52,6.4
C00021,8,6,0.0,1.5
C00021,8,7,1.71,9.5
C00022,1,1,4.16,20.6
C00022,1,2,0.18,2.1
C00022,1,3,1.7,6.8
C00022,1,4,3.79,24.3
C00022,1,5,0.0,0.0
C00022,1,6,4.01,27.3
C00022,1,7,6.72,29.5
C00022,2,1,2.49,10.8
C00022,2,2,3.52,12.7
C00022,2,3,1.18,3.8
C00022,2,4,2.33,12.8
C00022,2,5,1.86,10.5
C00022,2,6,4.66,25.5
C00022,2,7,2.95,13.5
C00022,3,1,3.38,20.3
C00022,3,2,3.62,19.7
C00022,3,3,4.09,27.4
C00022,3,4,3.0,9.9
C00022,3,5,4.18,23.2
C00022,3,6,0.76,6.7
C00022,3,7,9.98,64.5
C00022,4,1,2.75,9.5
C00022,4,2,2.23,6.7
C00022,4,3,2.11,5.5
C00022,4,4,3.51,20.1
C00022,4,5,4.27,23.1
C00022,4,6,3.7,10.2
C00022,4,7,5.37,30.5
C00022,5,1,0.39,2.4
C00022,5,2,3.11,17.0
C00022,5,3,2.78,12.6
C00022,5,4,4.6,15.4
C00022,5,5,2.9,8.9
C00022,5,6,4.82,28.6
C00022,5,7,0.75,3.5
C00022,6,1,3.42,13.8
C00022,6,2,4.06,26.1
C00022,6,3,1.32,8.8
C00022,6,4,2.53,8.6
C00022,6,5,2.51,12.4
C00022,6,6,10.03,48.7
C00022,6,7,3.51,15.0
C00022,7,1,3.45,21.2
C00022,7,2,3.68,10.9
C00022,7,3,5.04,29.6
C00022,7,4,2.6,15.9
C00022,7,5,3.18,20.3
C00022,7,6,1.52,10.7
C00022,7,7,11.56,77.2
C00022,8,1,3.28,20.8
C00022,8,2,2.77,15.4
C00022,8,3,2.08,12.8
C00022,8,4,1.91,11.6
C00022,8,5,4.0,23.2
C00022,8,6,3.83,17.3
C00022,8,7,13.82,78.3
C00023,1,1,3.47,18.3
C00023,1,2,0.0,0.0
C00023,1,3,4.12,11.1
C00023,1,4,1.55,7.2
C00023,1,5,0.47,4.3
C00023,1,6,5.28,25.8
C00023,1,7,7.47,47.1
C00023,2,1,3.45,10.2
C00023,2,2,1.77,10.4
C00023,2,3,2.64,7.9
C00023,2,4,3.54,18.8
C00023,2,5,1.62,12.7
C00023,2,6,12.0,54.5
C00023,2,7,4.91,23.8
C00023,3,1,6.09,33.2
C00023,3,2,2.35,13.2
C00023,3,3,1.29,8.2
C00023,3,4,1.71,9.9
C00023,3,5,1.34,10.4
C00023,3,6,10.32,60.5
C00023,3,7,1.46,8.5
C00023,4,1,2.66,16.8
C00023,4,2,5.49,20.1
C00023,4,3,3.27,22.8
C00023,4,4,4.59,20.2
C00023,4,5,2.83,13.1
C00023,4,6,3.23,22.0
C00023,4,7,3.5,16.3
C00023,5,1,1.72,9.0
C00023,5,2,0.58,5.1
C00023,5,3,1.45,4.5
C00023,5,4,1.16,7.5
C00023,5,5,2.13,14.5
C00023,5,6,2.24,12.9
C00023,5,7,1.71,10.2
C00023,6,1,1.03,5.8
C00023,6,2,6.23,31.2
C00023,6,3,0.81,4.1
C00023,6,4,2.5,7.5
C00023,6,5,2.94,18.5
C00023,6,6,3.79,21.3
C00023,6,7,4.54,32.4
C00023,7,1,1.79,5.1
C00023,7,2,3.39,13.0
C00023,7,3,3.41,15.0
C00023,7,4,5.45,34.1
C00023,7,5,5.4,15.5
C00023,7,6,0.0,0.6
C00023,7,7,2.18,9.0
C00023,8,1,2.51,18.2
C00023,8,2,0.0,0.0
C00023,8,3,2.68,15.7
C00023,8,4,2.46,13.4
C00023,8,5,1.68,7.6
C00023,8,6,1.39,9.5
C00023,8,7,2.44,15.3
C00024,1,1,0.8,2.1
C00024,1,2,3.21,18.8
C00024,1,3,2.42,14.5
C00024,1,4,4.02,15.9
C00024,1,5,2.73,13.2
C00024,1,6,4.71,17.3
C00024,1,7,1.94,14.9
C00024,2,1,4.17,19.4
C00024,2,2,2.28,10.0
C00024,2,3,0.13,3.2
C00024,2,4,5.24,24.4
C00024,2,5,4.28,19.3
C00024,2,6,2.1,7.7
C00024,2,7,0.19,2.0
C00024,3,1,0.0,2.0
C00024,3,2,2.46,12.2
C00024,3,3,3.76,18.0
C00024,3,4,0.88,6.1
C00024,3,5,0.59,3.5
C00024,3,6,6.85,28.7
C00024,3,7,0.0,0.1
C00024,4,1,2.73,13.5
C00024,4,2,1.58,7.9
C00024,4,3,0.0,0.0
C00024,4,4,4.65,20.2
C00024,4,5,2.72,10.3
C00024,4,6,10.44,62.6
C00024,4,7,4.91,23.1
C00024,5,1,1.49,7.8
C00024,5,2,1.01,0.4
C00024,5,3,0.0,0.9
C00024,5,4,6.89,29.3
C00024,5,5,0.39,5.5
C00024,5,6,0.25,0.0
C00024,5,7,8.04,40.3
C00024,6,1,1.98,7.3
C00024,6,2,3.66,13.2
C00024,6,3,0.0,0.3
C00024,6,4,4.36,16.1
C00024,6,5,5.82,31.3
C00024,6,6,3.36,11.0
C00024,6,7,1.09,4.9
C00024,7,1,3.08,8.9
C00024,7,2,2.97,15.5
C00024,7,3,1.69,8.9
C00024,7,4,0.47,4.0
C00024,7,5,4.41,25.1
C00024,7,6,5.49,32.3
C00024,7,7,2.11,13.1
C00024,8,1,0.79,1.8
C00024,8,2,3.27,22.9
C00024,8,3,1.44,6.7
C00024,8,4,2.43,11.9
C00024,8,5,5.42,32.5
C00024,8,6,3.17,15.4
C00024,8,7,1.19,6.9
C00025,1,1,2.83,11.8
C00025,1,2,4.28,20.3
C00025,1,3,1.53,8.4
C00025,1,4,4.62,19.6
C00025,1,5,2.44,6.1
C00025,1,6,2.02,10.5
C00025,1,7,5.89,32.3
C00025,2,1,3.41,12.3
C00025,2,2,2.87,9.2
C00025,2,3,3.31,13.0
C00025,2,4,5.07,33.7
C00025,2,5,1.71,8.8
C00025,2,6,3.38,13.7
C00025,2,7,0.94,3.9
C00025,3,1,2.6,7.7
C00025,3,2,6.3,38.0
C00025,3,3,0.0,0.4
C00025,3,4,0.0,0.0
C00025,3,5,2.17,10.5
C00025,3,6,2.64,12.0
C00025,3,7,1.24,5.8
C00025,4,1,3.91,25.9
C00025,4,2,2.18,9.2
C00025,4,3,0.72,3.4
C00025,4,4,1.58,7.0
C00025,4,5,1.82,3.6
C00025,4,6,4.24,29.2
C00025,4,7,5.42,23.1
C00025,5,1,1.29,8.2
C00025,5,2,5.02,16.0
C00025,5,3,0.81,5.5
C00025,5,4,2.71,11.1
C00025,5,5,0.0,0.0
C00025,5,6,4.46,15.0
C00025,5,7,0.17,3.6
C00025,6,1,3.38,12.6
C00025,6,2,1.23,6.5
C00025,6,3,0.4,2.5
C00025,6,4,4.52,24.1
C00025,6,5,1.38,9.5
C00025,6,6,4.12,28.2
C00025,6,7,1.57,3.9
C00025,7,1,2.85,17.4
C00025,7,2,0.27,2.1
C00025,7,3,5.59,26.1
C00025,7,4,3.73,10.1
C00025,7,5,5.46,30.6
C00025,7,6,1.99,10.4
C00025,7,7,5.44,20.4
C00025,8,1,0.0,0.1
C00025,8,2,3.56,17.4
C00025,8,3,4.88,19.2
C00025,8,4,0.0,1.4
C00025,8,5,2.9,21.5
C00025,8,6,0.76,5.5
C00025,8,7,2.34,10.3
C00026,1,1,2.28,9.0
C00026,1,2,3.29,22.3
C00026,1,3,3.35,16.5
C00026,1,4,4.44,16.0
C00026,1,5,5.3,16.0
C00026,1,6,3.93,21.5
C00026,1,7,0.89,5.3
C00026,2,1,2.87,7.2
C00026,2,2,2.02,11.0
C00026,2,3,0.78,2.2
C00026,2,4,4.49,13.0
C00026,2,5,3.05,17.6
C00026,2,6,3.8,21.3
C00026,2,7,10.02,51.0
C00026,3,1,3.25,13.0
C00026,3,2,2.92,21.1
C00026,3,3,0.0,0.0
C00026,3,4,2.15,4.6
C00026,3,5,1.62,7.0
C00026,3,6,8.97,47.5
C00026,3,7,5.99,32.1
C00026,4,1,0.24,2.5
C00026,4,2,0.0,1.0
C00026,4,3,1.02,7.0
C00026,4,4,0.0,2.9
C00026,4,5,1.17,6.8
C00026,4,6,1.17,5.3
C00026,4,7,3.3,10.0
C00026,5,1,0.47,1.8
C00026,5,2,0.0,1.1
C00026,5,3,0.3,1.3
C00026,5,4,5.53,25.6
C00026,5,5,3.02,16.0
C00026,5,6,5.69,20.0
C00026,5,7,3.84,18.8
C00026,6,1,3.15,12.3
C00026,6,2,0.43,2.4
C00026,6,3,2.99,13.7
C00026,6,4,1.09,6.4
C00026,6,5,1.7,7.5
C00026,6,6,4.47,30.5
C00026,6,7,0.02,0.0
C00026,7,1,0.0,1.6
C00026,7,2,3.12,15.6
C00026,7,3,2.47,13.5
C00026,7,4,6.87,35.4
C00026,7,5,4.7,20.9
C00026,7,6,5.73,34.4
C00026,7,7,0.18,1.1
C00026,8,1,0.19,0.5
C00026,8,2,2.39,14.7
C00026,8,3,4.87,26.0
C00026,8,4,3.51,16.6
C00026,8,5,3.03,15.4
C00026,8,6,0.88,4.5
C00026,8,7,9.44,44.0
C00027,1,1,1.08,4.7
C00027,1,2,1.73,11.0
C00027,1,3,1.51,11.1
C00027,1,4,3.33,20.3
C00027,1,5,2.51,15.2
C00027,1,6,0.0,0.0
C00027,1,7,3.64,18.2
C00027,2,1,1.55,7.5
C00027,2,2,0.0,0.8
C00027,2,3,2.93,14.1
C00027,2,4,0.0,0.0
C00027,2,5,1.66,8.2
C00027,2,6,2.3,15.4
C00027,2,7,3.13,14.3
C00027,3,1,0.4,3.3
C00027,3,2,2.17,8.4
C00027,3,3,3.95,17.7
C00027,3,4,0.45,2.3
C00027,3,5,1.58,8.2
C00027,3,6,6.74,39.1
C00027,3,7,1.82,13.5
C00027,4,1,5.11,29.6
C00027,4,2,4.56,28.2
C00027,4,3,0.68,3.1
C00027,4,4,0.57,0.7
C00027,4,5,0.0,1.8
C00027,4,6,1.52,9.5
C00027,4,7,2.48,15.5
C00027,5,1,2.11,12.1
C00027,5,2,4.31,24.8
C00027,5,3,5.57,18.4
C00027,5,4,3.6,21.7
C00027,5,5,4.56,30.8
C00027,5,6,3.76,25.4
C00027,5,7,2.96,14.5
C00027,6,1,1.51,7.1
C00027,6,2,4.28,13.1
C00027,6,3,3.72,19.3
C00027,6,4,3.42,18.3
C00027,6,5,2.16,10.8
C00027,6,6,1.35,5.1
C00027,6,7,6.18,21.7
C00027,7,1,3.31,10.1
C00027,7,2,0.51,2.2
C00027,7,3,0.0,0.0
C00027,7,4,4.96,21.2
C00027,7,5,1.79,5.8
C00027,7,6,0.44,0.0
C00027,7,7,1.1,1.4
C00027,8,1,3.26,10.2
C00027,8,2,2.69,9.0
C00027,8,3,3.39,22.1
C00027,8,4,2.29,13.9
C00027,8,5,3.55,14.9
C00027,8,6,4.09,24.9
C00027,8,7,2.51,10.8
C00028,1,1,5.65,17.3
C00028,1,2,4.69,31.8
C00028,1,3,6.63,22.0
C00028,1,4,2.01,8.6
C00028,1,5,2.6,10.6
C00028,1,6,1.46,5.3
C00028,1,7,1.31,8.2
C00028,2,1,4.36,23.1
C00028,2,2,0.0,1.2
C00028,2,3,4.58,15.4
C00028,2,4,0.43,2.5
C00028,2,5,2.46,13.4
C00028,2,6,0.29,0.0
C00028,2,7,0.77,6.1
C00028,3,1,3.68,24.3
C00028,3,2,2.04,13.4
C00028,3,3,0.83,5.3
C00028,3,4,2.43,11.2
C00028,3,5,2.58,11.0
C00028,3,6,1.62,6.6
C00028,3,7,4.43,27.9
C00028,4,1,3.69,19.7
C00028,4,2,2.37,9.0
C00028,4,3,0.73,2.3
C00028,4,4,5.34,31.7
C00028,4,5,3.76,24.0
C00028,4,6,4.21,20.8
C00028,4,7,2.51,14.7
C00028,5,1,4.69,22.3
C00028,5,2,0.0,0.0
C00028,5,3,0.72,2.7
C00028,5,4,1.67,9.1
C00028,5,5,1.13,5.6
C00028,5,6,0.0,0.6
C00028,5,7,4.46,17.4
C00028,6,1,1.67,13.9
C00028,6,2,2.38,11.8
C00028,6,3,3.09,19.0
C00028,6,4,2.12,5.0
C00028,6,5,0.0,0.5
C00028,6,6,1.39,6.9
C00028,6,7,4.67,27.4
C00028,7,1,3.29,10.3
C00028,7,2,0.75,6.0
C00028,7,3,1.73,4.9
C00028,7,4,2.2,10.4
C00028,7,5,6.1,26.8
C00028,7,6,1.64,6.3
C00028,7,7,4.78,25.4
C00028,8,1,4.74,20.7
C00028,8,2,3.49,15.0
C00028,8,3,3.49,23.8
C00028,8,4,1.78,4.3
C00028,8,5,3.47,13.4
C00028,8,6,3.15,13.4
C00028,8,7,1.7,10.1
C00029,1,1,1.69,10.8
C00029,1,2,4.77,21.9
C00029,1,3,0.0,0.0
C00029,1,4,2.72,9.7
C00029,1,5,2.44,16.4
C00029,1,6,3.55,16.1
C00029,1,7,0.0,0.0
C00029,2,1,5.23,22.9
C00029,2,2,3.81,22.1
C00029,2,3,3.42,24.0
C00029,2,4,5.68,31.5
C00029,2,5,1.74,8.0
C00029,2,6,5.21,29.4
C00029,2,7,4.9,25.7
C00029,3,1,1.92,12.5
C00029,3,2,1.28,6.0
C00029,3,3,0.68,3.5
C00029,3,4,0.7,2.2
C00029,3,5,2.56,10.8
C00029,3,6,5.38,21.5
C00029,3,7,6.06,37.7
C00029,4,1,3.55,12.2
C00029,4,2,0.92,5.4
C00029,4,3,0.0,0.0
C00029,4,4,0.26,0.0
C00029,4,5,2.34,8.6
C00029,4,6,2.69,12.9
C00029,4,7,0.0,0.0
C00029,5,1,1.56,6.2
C00029,5,2,4.34,24.9
C00029,5,3,3.94,21.4
C00029,5,4,7.15,43.5
C00029,5,5,0.0,0.8
C00029,5,6,1.46,5.5
C00029,5,7,1.38,6.7
C00029,6,1,3.86,25.2
C00029,6,2,4.79,17.8
C00029,6,3,2.9,12.2
C00029,6,4,6.04,24.8
C00029,6,5,0.85,6.0
C00029,6,6,2.29,13.7
C00029,6,7,3.86,12.9
C00029,7,1,5.15,27.1
C00029,7,2,6.23,19.5
C00029,7,3,2.01,5.8
C00029,7,4,3.8,20.5
C00029,7,5,2.77,15.9
C00029,7,6,4.37,30.9
C00029,7,7,0.08,0.4
C00029,8,1,2.87,14.0
C00029,8,2,4.91,24.5
C00029,8,3,2.99,15.1
C00029,8,4,2.21,16.1
C00029,8,5,0.0,0.0
C00029,8,6,4.84,30.0
C00029,8,7,4.79,18.4
C00030,1,1,2.49,9.7
C00030,1,2,2.79,12.0
C00030,1,3,4.3,32.3
C00030,1,4,0.0,0.0
C00030,1,5,1.59,3.3
C00030,1,6,7.99,44.8
C00030,1,7,0.99,3.6
C00030,2,1,1.98,8.5
C00030,2,2,3.91,28.4
C00030,2,3,2.05,9.2
C00030,2,4,1.23,5.1
C00030,2,5,0.0,0.0
C00030,2,6,0.52,2.4
C00030,2,7,3.39,14.3
C00030,3,1,2.59,8.5
C00030,3,2,1.67,5.7
C00030,3,3,2.79,10.9
C00030,3,4,1.9,9.1
C00030,3,5,2.12,7.0
C00030,3,6,4.69,33.8
C00030,3,7,0.18,1.5
C00030,4,1,0.95,7.3
C00030,4,2,0.64,1.3
C00030,4,3,3.03,20.6
C00030,4,4,2.7,8.1
C00030,4,5,0.0,0.0
C00030,4,6,3.96,23.0
C00030,4,7,5.09,22.2
C00030,5,1,2.9,19.6
C00030,5,2,0.99,5.9
C00030,5,3,3.08,17.9
C00030,5,4,1.42,7.2
C00030,5,5,0.55,4.3
C00030,5,6,0.0,0.0
C00030,5,7,3.4,16.3
C00030,6,1,2.25,12.6
C00030,6,2,3.83,14.8
C00030,6,3,5.23,23.4
C00030,6,4,3.01,16.7
C00030,6,5,1.13,4.8
C00030,6,6,8.97,48.5
C00030,6,7,3.03,17.5
C00030,7,1,3.1,16.8
C00030,7,2,0.8,1.6
C00030,7,3,4.11,12.4
C00030,7,4,0.74,4.2
C00030,7,5,2.4,6.5
C00030,7,6,3.24,26.6
C00030,7,7,3.37,13.0
C00030,8,1,1.63,7.7
C00030,8,2,2.06,7.6
C00030,8,3,3.92,23.3
C00030,8,4,1.78,12.3
C00030,8,5,3.38,24.0
C00030,8,6,0.0,2.9
C00030,8,7,7.08,48.3
C00031,1,1,2.0,11.5
C00031,1,2,2.86,19.7
C00031,1,3,3.34,18.2
C00031,1,4,1.77,6.5
C00031,1,5,1.1,4.9
C00031,1,6,7.56,42.5
C00031,1,7,6.54,43.6
C00031,2,1,4.07,15.7
C00031,2,2,2.51,8.0
